# Low Threshold: 1.962640
# High Threshold: 2.796045
# Counts - Low: 127, Moderate: 444, High: 1146
ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000247087,"mean: 0.051758, var: 0.000066","mean: 0.408154, var: 0.002147","mean: 0.882324, var: 0.002272","mean: 0.047303, var: 0.001363","mean: 0.049670, var: 0.000085","mean: 0.128986, var: 0.007373","mean: 0.007251, var: 0.000064","mean: 0.058740, var: 0.000175","mean: 0.022443, var: 0.000054","mean: 0.035802, var: 0.000127","mean: 0.011693, var: 0.000247",1.6457773227578245,Low
ENSP00000244007,"mean: 0.437988, var: 0.012514","mean: 0.657129, var: 0.002482","mean: 0.393823, var: 0.015401","mean: 0.072620, var: 0.001695","mean: 0.470459, var: 0.014300","mean: 0.160547, var: 0.003072","mean: 0.007230, var: 0.000038","mean: 0.154736, var: 0.000681","mean: 0.265259, var: 0.001405","mean: 0.265869, var: 0.000751","mean: 0.012571, var: 0.000182",2.9269644194073554,High
ENSP00000263773,"mean: 0.217310, var: 0.004001","mean: 0.388086, var: 0.000932","mean: 0.669141, var: 0.000355","mean: 0.025946, var: 0.000182","mean: 0.200012, var: 0.004208","mean: 0.094861, var: 0.000539","mean: 0.010611, var: 0.000072","mean: 0.205103, var: 0.002820","mean: 0.101209, var: 0.002221","mean: 0.229932, var: 0.003104","mean: 0.011037, var: 0.000209",2.6006743273326403,Moderate
ENSP00000416033,"mean: 0.116650, var: 0.000932","mean: 0.695020, var: 0.017194","mean: 0.371826, var: 0.002193","mean: 0.279736, var: 0.009142","mean: 0.156921, var: 0.002077","mean: 0.209814, var: 0.008401","mean: 0.011782, var: 0.000147","mean: 0.148242, var: 0.001832","mean: 0.094470, var: 0.000123","mean: 0.156372, var: 0.000130","mean: 0.062793, var: 0.000316",2.8681223291235116,High
ENSP00000364042,"mean: 0.686328, var: 0.009689","mean: 0.243433, var: 0.000335","mean: 0.135901, var: 0.000580","mean: 0.517676, var: 0.010631","mean: 0.649170, var: 0.016262","mean: 0.115393, var: 0.001089","mean: 0.007146, var: 0.000036","mean: 0.298267, var: 0.002942","mean: 0.448047, var: 0.004755","mean: 0.414062, var: 0.004669","mean: 0.031138, var: 0.000286",2.9730057641153205,High
ENSP00000355889,"mean: 0.224756, var: 0.001757","mean: 0.172363, var: 0.000435","mean: 0.147375, var: 0.000981","mean: 0.154712, var: 0.002551","mean: 0.112305, var: 0.000892","mean: 0.881055, var: 0.001178","mean: 0.027694, var: 0.000502","mean: 0.106110, var: 0.001398","mean: 0.075970, var: 0.000209","mean: 0.107544, var: 0.000857","mean: 0.082886, var: 0.002122",2.5459701852554573,Moderate
ENSP00000305839,"mean: 0.403662, var: 0.021090","mean: 0.434912, var: 0.006405","mean: 0.562109, var: 0.001398","mean: 0.190051, var: 0.004990","mean: 0.554419, var: 0.048784","mean: 0.234253, var: 0.002261","mean: 0.010545, var: 0.000100","mean: 0.162463, var: 0.001575","mean: 0.232141, var: 0.014468","mean: 0.314404, var: 0.004759","mean: 0.019782, var: 0.000292",3.158349463778587,High
ENSP00000463929,"mean: 0.816504, var: 0.006592","mean: 0.175781, var: 0.000973","mean: 0.159839, var: 0.000177","mean: 0.020482, var: 0.000238","mean: 0.469092, var: 0.012325","mean: 0.181958, var: 0.002555","mean: 0.011262, var: 0.000079","mean: 0.479883, var: 0.001210","mean: 0.581152, var: 0.037294","mean: 0.483691, var: 0.015896","mean: 0.016566, var: 0.000340",2.6464862335122445,Moderate
ENSP00000382610,"mean: 0.314160, var: 0.003619","mean: 0.617773, var: 0.003025","mean: 0.344482, var: 0.000498","mean: 0.213086, var: 0.002091","mean: 0.409961, var: 0.009977","mean: 0.228296, var: 0.001360","mean: 0.009570, var: 0.000068","mean: 0.251709, var: 0.004812","mean: 0.244727, var: 0.004241","mean: 0.376514, var: 0.005233","mean: 0.075705, var: 0.002739",3.3600006273740273,High
ENSP00000496378,"mean: 0.334082, var: 0.002737","mean: 0.648145, var: 0.005611","mean: 0.307153, var: 0.007706","mean: 0.065741, var: 0.000441","mean: 0.185205, var: 0.000510","mean: 0.217908, var: 0.007654","mean: 0.019484, var: 0.000311","mean: 0.252783, var: 0.010865","mean: 0.449512, var: 0.014363","mean: 0.739551, var: 0.007505","mean: 0.046235, var: 0.001289",2.982235271548043,High
ENSP00000413889,"mean: 0.244751, var: 0.004022","mean: 0.561816, var: 0.001456","mean: 0.464307, var: 0.006311","mean: 0.049329, var: 0.001090","mean: 0.231055, var: 0.006523","mean: 0.124170, var: 0.001288","mean: 0.017159, var: 0.000273","mean: 0.178857, var: 0.000389","mean: 0.296191, var: 0.015112","mean: 0.352393, var: 0.002373","mean: 0.007370, var: 0.000091",2.912363969853309,High
ENSP00000349439,"mean: 0.470752, var: 0.012799","mean: 0.242114, var: 0.002099","mean: 0.245142, var: 0.001581","mean: 0.287231, var: 0.016855","mean: 0.239478, var: 0.001398","mean: 0.232996, var: 0.011892","mean: 0.015270, var: 0.000129","mean: 0.607031, var: 0.005157","mean: 0.233032, var: 0.003738","mean: 0.518115, var: 0.005563","mean: 0.039015, var: 0.000513",3.256286276657136,High
ENSP00000313624,"mean: 0.067230, var: 0.000078","mean: 0.237476, var: 0.001325","mean: 0.879492, var: 0.004822","mean: 0.056856, var: 0.001213","mean: 0.044696, var: 0.000099","mean: 0.105756, var: 0.003182","mean: 0.006639, var: 0.000046","mean: 0.046674, var: 0.000335","mean: 0.066577, var: 0.000088","mean: 0.050314, var: 0.000739","mean: 0.034625, var: 0.000711",1.7989459208490037,Low
ENSP00000468082,"mean: 0.302686, var: 0.002401","mean: 0.584912, var: 0.010391","mean: 0.307959, var: 0.000396","mean: 0.325977, var: 0.015927","mean: 0.283765, var: 0.003950","mean: 0.427100, var: 0.004155","mean: 0.010197, var: 0.000077","mean: 0.195142, var: 0.003135","mean: 0.074475, var: 0.000021","mean: 0.131567, var: 0.000584","mean: 0.027368, var: 0.001002",3.0486923718713332,High
ENSP00000416951,"mean: 0.168860, var: 0.016603","mean: 0.331445, var: 0.002792","mean: 0.622021, var: 0.027533","mean: 0.208813, var: 0.006350","mean: 0.219702, var: 0.026699","mean: 0.191528, var: 0.013017","mean: 0.002548, var: 0.000005","mean: 0.177979, var: 0.014881","mean: 0.033189, var: 0.000267","mean: 0.122705, var: 0.007349","mean: 0.007534, var: 0.000030",2.667962497584743,Moderate
ENSP00000346701,"mean: 0.715723, var: 0.007146","mean: 0.301563, var: 0.000397","mean: 0.237354, var: 0.001746","mean: 0.169836, var: 0.008942","mean: 0.375732, var: 0.005402","mean: 0.166125, var: 0.002518","mean: 0.013390, var: 0.000038","mean: 0.559521, var: 0.005960","mean: 0.364404, var: 0.006273","mean: 0.618359, var: 0.004128","mean: 0.106238, var: 0.001254",3.19529870366533,High
ENSP00000332111,"mean: 0.131055, var: 0.000274","mean: 0.636914, var: 0.008903","mean: 0.403223, var: 0.006041","mean: 0.283032, var: 0.017080","mean: 0.129553, var: 0.001741","mean: 0.240234, var: 0.010143","mean: 0.124158, var: 0.002611","mean: 0.108264, var: 0.000473","mean: 0.067639, var: 0.001193","mean: 0.155713, var: 0.001267","mean: 0.279504, var: 0.016664",3.212272924030577,High
ENSP00000507912,"mean: 0.159302, var: 0.002625","mean: 0.296045, var: 0.006910","mean: 0.682910, var: 0.015814","mean: 0.088586, var: 0.001273","mean: 0.123895, var: 0.005359","mean: 0.109222, var: 0.007340","mean: 0.010610, var: 0.000146","mean: 0.350049, var: 0.023853","mean: 0.055334, var: 0.000432","mean: 0.123022, var: 0.003451","mean: 0.035295, var: 0.001501",2.58038997922407,Moderate
ENSP00000485253,"mean: 0.063306, var: 0.000037","mean: 0.281396, var: 0.001294","mean: 0.893457, var: 0.002721","mean: 0.059967, var: 0.000517","mean: 0.062494, var: 0.000066","mean: 0.090436, var: 0.001235","mean: 0.005372, var: 0.000022","mean: 0.055975, var: 0.000083","mean: 0.031522, var: 0.000128","mean: 0.081775, var: 0.000431","mean: 0.011155, var: 0.000187",1.74483818102398,Low
ENSP00000312277,"mean: 0.034448, var: 0.000018","mean: 0.322998, var: 0.006168","mean: 0.853223, var: 0.001121","mean: 0.044818, var: 0.000129","mean: 0.017477, var: 0.000031","mean: 0.072614, var: 0.002556","mean: 0.012053, var: 0.000124","mean: 0.051636, var: 0.000190","mean: 0.018686, var: 0.000118","mean: 0.056866, var: 0.000138","mean: 0.029223, var: 0.000835",1.5637525061942108,Low
ENSP00000370427,"mean: 0.086865, var: 0.000372","mean: 0.194653, var: 0.004407","mean: 0.881055, var: 0.001295","mean: 0.087036, var: 0.000950","mean: 0.119922, var: 0.002967","mean: 0.024327, var: 0.000696","mean: 0.010758, var: 0.000033","mean: 0.071722, var: 0.000742","mean: 0.031027, var: 0.000157","mean: 0.053558, var: 0.000326","mean: 0.004823, var: 0.000034",1.7276052749504154,Low
ENSP00000467054,"mean: 0.324072, var: 0.003414","mean: 0.598242, var: 0.004067","mean: 0.329419, var: 0.003893","mean: 0.139453, var: 0.001396","mean: 0.222632, var: 0.002647","mean: 0.211548, var: 0.001586","mean: 0.004402, var: 0.000020","mean: 0.212231, var: 0.001023","mean: 0.477734, var: 0.003560","mean: 0.425049, var: 0.002465","mean: 0.022543, var: 0.000592",3.13098379915064,High
ENSP00000458025,"mean: 0.038809, var: 0.000065","mean: 0.359033, var: 0.001564","mean: 0.884961, var: 0.002941","mean: 0.138562, var: 0.002455","mean: 0.041074, var: 0.000510","mean: 0.113538, var: 0.004479","mean: 0.002544, var: 0.000011","mean: 0.072113, var: 0.000326","mean: 0.054724, var: 0.000025","mean: 0.036952, var: 0.000412","mean: 0.014581, var: 0.000266",1.8013597024594665,Low
ENSP00000357460,"mean: 0.223389, var: 0.001428","mean: 0.645020, var: 0.006593","mean: 0.240063, var: 0.004275","mean: 0.145264, var: 0.004661","mean: 0.201636, var: 0.001204","mean: 0.134802, var: 0.001517","mean: 0.008926, var: 0.000055","mean: 0.161816, var: 0.004011","mean: 0.339795, var: 0.015553","mean: 0.544238, var: 0.013016","mean: 0.034640, var: 0.000642",2.9846410414337927,High
ENSP00000406490,"mean: 0.135022, var: 0.000491","mean: 0.233862, var: 0.003840","mean: 0.793555, var: 0.005008","mean: 0.052617, var: 0.001357","mean: 0.081482, var: 0.000480","mean: 0.189807, var: 0.004344","mean: 0.005404, var: 0.000040","mean: 0.105933, var: 0.000409","mean: 0.032932, var: 0.000691","mean: 0.127649, var: 0.004317","mean: 0.039578, var: 0.001297",2.237330707567409,Moderate
ENSP00000374552,"mean: 0.069604, var: 0.000137","mean: 0.611328, var: 0.007076","mean: 0.713477, var: 0.003073","mean: 0.119739, var: 0.002658","mean: 0.084949, var: 0.000935","mean: 0.138916, var: 0.002000","mean: 0.006337, var: 0.000017","mean: 0.163770, var: 0.000921","mean: 0.051294, var: 0.000177","mean: 0.056439, var: 0.000408","mean: 0.010558, var: 0.000124",2.1560339294343707,Moderate
ENSP00000505762,"mean: 0.408789, var: 0.004459","mean: 0.633594, var: 0.000278","mean: 0.281665, var: 0.001918","mean: 0.129712, var: 0.001578","mean: 0.496680, var: 0.008576","mean: 0.221436, var: 0.000728","mean: 0.004043, var: 0.000013","mean: 0.195068, var: 0.001045","mean: 0.375439, var: 0.001270","mean: 0.340845, var: 0.004427","mean: 0.057735, var: 0.002180",3.1984713778261455,High
ENSP00000391268,"mean: 0.674805, var: 0.007700","mean: 0.242505, var: 0.000123","mean: 0.138550, var: 0.000671","mean: 0.403931, var: 0.011808","mean: 0.674805, var: 0.011001","mean: 0.130676, var: 0.002993","mean: 0.007385, var: 0.000035","mean: 0.312354, var: 0.000742","mean: 0.363672, var: 0.009730","mean: 0.429590, var: 0.006434","mean: 0.063144, var: 0.000784",3.085316186035256,High
ENSP00000323191,"mean: 0.086462, var: 0.000470","mean: 0.474268, var: 0.007473","mean: 0.711133, var: 0.001365","mean: 0.214258, var: 0.011499","mean: 0.112109, var: 0.000782","mean: 0.071103, var: 0.002878","mean: 0.014096, var: 0.000182","mean: 0.074438, var: 0.000524","mean: 0.080865, var: 0.000635","mean: 0.119049, var: 0.001486","mean: 0.062728, var: 0.002133",2.4551351983905407,Moderate
ENSP00000359837,"mean: 0.057867, var: 0.000062","mean: 0.314136, var: 0.003522","mean: 0.910352, var: 0.001616","mean: 0.024782, var: 0.000074","mean: 0.042853, var: 0.000219","mean: 0.077295, var: 0.000796","mean: 0.024343, var: 0.000562","mean: 0.038654, var: 0.000236","mean: 0.042842, var: 0.000675","mean: 0.043901, var: 0.000759","mean: 0.017817, var: 0.000287",1.5987977445250574,Low
ENSP00000469029,"mean: 0.064331, var: 0.000342","mean: 0.276123, var: 0.004686","mean: 0.802246, var: 0.001292","mean: 0.101108, var: 0.010705","mean: 0.062567, var: 0.000400","mean: 0.108386, var: 0.003417","mean: 0.002851, var: 0.000009","mean: 0.081641, var: 0.000244","mean: 0.056210, var: 0.000697","mean: 0.052835, var: 0.000356","mean: 0.010690, var: 0.000138",1.941506004988537,Low
ENSP00000416289,"mean: 0.249316, var: 0.002618","mean: 0.477100, var: 0.002500","mean: 0.540430, var: 0.013966","mean: 0.121143, var: 0.000578","mean: 0.182031, var: 0.002927","mean: 0.323413, var: 0.006035","mean: 0.013110, var: 0.000101","mean: 0.378540, var: 0.009058","mean: 0.245746, var: 0.012088","mean: 0.246405, var: 0.014582","mean: 0.127438, var: 0.008853",3.3399792356723137,High
ENSP00000358904,"mean: 0.038232, var: 0.000030","mean: 0.284766, var: 0.001644","mean: 0.891895, var: 0.003176","mean: 0.114880, var: 0.004123","mean: 0.032791, var: 0.000049","mean: 0.093402, var: 0.004206","mean: 0.009964, var: 0.000070","mean: 0.052823, var: 0.000253","mean: 0.017290, var: 0.000098","mean: 0.066278, var: 0.001076","mean: 0.006781, var: 0.000053",1.6517701512866694,Low
ENSP00000364372,"mean: 0.191113, var: 0.000690","mean: 0.554004, var: 0.005645","mean: 0.535352, var: 0.001813","mean: 0.079712, var: 0.002672","mean: 0.163379, var: 0.000655","mean: 0.137823, var: 0.004827","mean: 0.025191, var: 0.000281","mean: 0.254187, var: 0.010952","mean: 0.279956, var: 0.004869","mean: 0.336621, var: 0.024438","mean: 0.014491, var: 0.000332",2.9738837996902125,High
ENSP00000348828,"mean: 0.441504, var: 0.002830","mean: 0.643262, var: 0.002161","mean: 0.312646, var: 0.001930","mean: 0.103418, var: 0.002007","mean: 0.417383, var: 0.002318","mean: 0.154517, var: 0.001252","mean: 0.012848, var: 0.000070","mean: 0.187476, var: 0.001546","mean: 0.250708, var: 0.002990","mean: 0.282959, var: 0.004458","mean: 0.020457, var: 0.000309",3.0496068854185454,High
ENSP00000379778,"mean: 0.279370, var: 0.007664","mean: 0.745703, var: 0.009801","mean: 0.459375, var: 0.002410","mean: 0.054755, var: 0.000468","mean: 0.257495, var: 0.003074","mean: 0.050711, var: 0.000337","mean: 0.003494, var: 0.000012","mean: 0.166724, var: 0.004530","mean: 0.172650, var: 0.009140","mean: 0.216455, var: 0.007435","mean: 0.013393, var: 0.000199",2.602741570590545,Moderate
ENSP00000450393,"mean: 0.141602, var: 0.000275","mean: 0.460840, var: 0.005353","mean: 0.455566, var: 0.008461","mean: 0.178033, var: 0.015643","mean: 0.075287, var: 0.000202","mean: 0.364233, var: 0.010179","mean: 0.018565, var: 0.000259","mean: 0.123303, var: 0.000148","mean: 0.059900, var: 0.000524","mean: 0.098389, var: 0.000562","mean: 0.028296, var: 0.000736",2.6915591340819516,Moderate
ENSP00000314914,"mean: 0.255225, var: 0.004876","mean: 0.650488, var: 0.002338","mean: 0.389258, var: 0.002029","mean: 0.127863, var: 0.004525","mean: 0.326465, var: 0.004828","mean: 0.255957, var: 0.006533","mean: 0.008181, var: 0.000040","mean: 0.202942, var: 0.007897","mean: 0.166272, var: 0.002033","mean: 0.194092, var: 0.001691","mean: 0.140045, var: 0.004082",3.227572424492754,High
ENSP00000412893,"mean: 0.230566, var: 0.001990","mean: 0.174463, var: 0.000674","mean: 0.156628, var: 0.000990","mean: 0.155200, var: 0.005169","mean: 0.066614, var: 0.000379","mean: 0.907910, var: 0.000327","mean: 0.048787, var: 0.001277","mean: 0.122034, var: 0.001155","mean: 0.065747, var: 0.000034","mean: 0.077325, var: 0.000431","mean: 0.178540, var: 0.005985",2.579133831895525,Moderate
ENSP00000405068,"mean: 0.060519, var: 0.001216","mean: 0.305957, var: 0.001062","mean: 0.665869, var: 0.016680","mean: 0.102203, var: 0.000839","mean: 0.044327, var: 0.000195","mean: 0.087219, var: 0.001609","mean: 0.006250, var: 0.000027","mean: 0.075775, var: 0.001206","mean: 0.028130, var: 0.000543","mean: 0.086621, var: 0.001704","mean: 0.020626, var: 0.000903",2.006484709462716,Moderate
ENSP00000500647,"mean: 0.311499, var: 0.003459","mean: 0.675977, var: 0.001164","mean: 0.376318, var: 0.003179","mean: 0.132227, var: 0.001595","mean: 0.402734, var: 0.006945","mean: 0.175244, var: 0.000327","mean: 0.005560, var: 0.000022","mean: 0.220312, var: 0.007645","mean: 0.165771, var: 0.000963","mean: 0.200122, var: 0.003280","mean: 0.018189, var: 0.000219",2.98971732963998,High
ENSP00000383392,"mean: 0.810254, var: 0.006181","mean: 0.207617, var: 0.000260","mean: 0.094348, var: 0.000341","mean: 0.383252, var: 0.016608","mean: 0.820508, var: 0.010024","mean: 0.047162, var: 0.000546","mean: 0.014332, var: 0.000044","mean: 0.272510, var: 0.002433","mean: 0.342041, var: 0.002803","mean: 0.323633, var: 0.003355","mean: 0.033844, var: 0.000352",2.655306970055142,Moderate
ENSP00000465377,"mean: 0.068701, var: 0.000247","mean: 0.545996, var: 0.004480","mean: 0.771484, var: 0.008249","mean: 0.061717, var: 0.001005","mean: 0.072034, var: 0.001130","mean: 0.215674, var: 0.008812","mean: 0.005349, var: 0.000031","mean: 0.086835, var: 0.001855","mean: 0.051263, var: 0.000194","mean: 0.064618, var: 0.000798","mean: 0.050162, var: 0.000974",2.126359043744509,Moderate
ENSP00000027335,"mean: 0.774707, var: 0.013082","mean: 0.236377, var: 0.000099","mean: 0.109827, var: 0.000878","mean: 0.274658, var: 0.012636","mean: 0.794824, var: 0.013018","mean: 0.059259, var: 0.000863","mean: 0.011238, var: 0.000044","mean: 0.240283, var: 0.001776","mean: 0.308472, var: 0.003425","mean: 0.257471, var: 0.000211","mean: 0.046053, var: 0.000282",2.733150067000067,Moderate
ENSP00000409731,"mean: 0.286646, var: 0.011362","mean: 0.664746, var: 0.006501","mean: 0.465137, var: 0.005041","mean: 0.336951, var: 0.036132","mean: 0.351685, var: 0.016931","mean: 0.240820, var: 0.000348","mean: 0.017276, var: 0.000243","mean: 0.103662, var: 0.000396","mean: 0.071417, var: 0.000557","mean: 0.136487, var: 0.001018","mean: 0.050366, var: 0.000310",2.9784511748278475,High
ENSP00000314004,"mean: 0.215649, var: 0.001174","mean: 0.607031, var: 0.005991","mean: 0.625488, var: 0.001612","mean: 0.113666, var: 0.001348","mean: 0.143567, var: 0.000581","mean: 0.219043, var: 0.003201","mean: 0.010511, var: 0.000159","mean: 0.185706, var: 0.006337","mean: 0.321533, var: 0.005786","mean: 0.486035, var: 0.003721","mean: 0.048513, var: 0.002479",3.0085918996420173,High
ENSP00000362045,"mean: 0.044604, var: 0.000055","mean: 0.294214, var: 0.001548","mean: 0.848437, var: 0.002887","mean: 0.117957, var: 0.002153","mean: 0.027341, var: 0.000019","mean: 0.156195, var: 0.004674","mean: 0.015139, var: 0.000126","mean: 0.065521, var: 0.000299","mean: 0.013859, var: 0.000093","mean: 0.046963, var: 0.000332","mean: 0.020652, var: 0.000535",1.8037256674562625,Low
ENSP00000289746,"mean: 0.719434, var: 0.011834","mean: 0.269971, var: 0.000042","mean: 0.148730, var: 0.001044","mean: 0.237915, var: 0.006217","mean: 0.753027, var: 0.009031","mean: 0.098328, var: 0.002010","mean: 0.004092, var: 0.000013","mean: 0.253662, var: 0.001280","mean: 0.383398, var: 0.003808","mean: 0.303711, var: 0.000780","mean: 0.076752, var: 0.001616",2.95409262757948,High
ENSP00000288976,"mean: 0.187256, var: 0.001602","mean: 0.660840, var: 0.006411","mean: 0.371533, var: 0.003464","mean: 0.110925, var: 0.002950","mean: 0.247119, var: 0.003181","mean: 0.224414, var: 0.004576","mean: 0.012719, var: 0.000170","mean: 0.201685, var: 0.004811","mean: 0.227734, var: 0.011985","mean: 0.262207, var: 0.004182","mean: 0.039382, var: 0.001115",3.0737539860964467,High
ENSP00000486816,"mean: 0.058936, var: 0.000042","mean: 0.298193, var: 0.001185","mean: 0.844531, var: 0.002907","mean: 0.117468, var: 0.001894","mean: 0.042078, var: 0.000068","mean: 0.169849, var: 0.004585","mean: 0.016460, var: 0.000111","mean: 0.076245, var: 0.000410","mean: 0.019339, var: 0.000201","mean: 0.061536, var: 0.000248","mean: 0.018866, var: 0.000473",1.9429997894861608,Low
