ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000401452,"mean: 0.365723, var: 0.002833","mean: 0.890234, var: 0.001174","mean: 0.134924, var: 0.004625","mean: 0.086368, var: 0.001837","mean: 0.451611, var: 0.002294","mean: 0.241943, var: 0.004683","mean: 0.023045, var: 0.000154","mean: 0.126587, var: 0.002783","mean: 0.181873, var: 0.007191","mean: 0.307715, var: 0.004647","mean: 0.017394, var: 0.000501",2.7471531482129166,Moderate
ENSP00000420933,"mean: 0.083539, var: 0.000221","mean: 0.423926, var: 0.003624","mean: 0.546289, var: 0.013559","mean: 0.131915, var: 0.005747","mean: 0.041479, var: 0.000178","mean: 0.159814, var: 0.010970","mean: 0.019108, var: 0.000442","mean: 0.092987, var: 0.001029","mean: 0.050049, var: 0.000497","mean: 0.132202, var: 0.002382","mean: 0.058685, var: 0.003389",2.4740425749858352,Moderate
ENSP00000437459,"mean: 0.065710, var: 0.000668","mean: 0.382959, var: 0.003910","mean: 0.643750, var: 0.003976","mean: 0.080792, var: 0.001831","mean: 0.035098, var: 0.000120","mean: 0.098358, var: 0.003513","mean: 0.067616, var: 0.003590","mean: 0.082385, var: 0.001335","mean: 0.009925, var: 0.000051","mean: 0.045972, var: 0.000802","mean: 0.020401, var: 0.000349",2.0335223989907254,Moderate
ENSP00000464084,"mean: 0.837695, var: 0.003071","mean: 0.193066, var: 0.000116","mean: 0.125464, var: 0.000181","mean: 0.168848, var: 0.006696","mean: 0.853906, var: 0.006257","mean: 0.094629, var: 0.000739","mean: 0.008005, var: 0.000032","mean: 0.172388, var: 0.002167","mean: 0.452832, var: 0.012376","mean: 0.325391, var: 0.002565","mean: 0.072009, var: 0.002916",2.639873942467073,Moderate
ENSP00000394502,"mean: 0.097388, var: 0.000825","mean: 0.469336, var: 0.003176","mean: 0.734766, var: 0.003443","mean: 0.123462, var: 0.003543","mean: 0.104144, var: 0.001067","mean: 0.175891, var: 0.001705","mean: 0.014758, var: 0.000196","mean: 0.127222, var: 0.002005","mean: 0.172327, var: 0.002330","mean: 0.117993, var: 0.000488","mean: 0.132394, var: 0.006616",2.75521881402122,Moderate
ENSP00000222968,"mean: 0.147168, var: 0.001887","mean: 0.400781, var: 0.001003","mean: 0.639844, var: 0.003532","mean: 0.023695, var: 0.000200","mean: 0.126855, var: 0.000984","mean: 0.140125, var: 0.002247","mean: 0.009143, var: 0.000089","mean: 0.059979, var: 0.000194","mean: 0.070868, var: 0.000881","mean: 0.082385, var: 0.000779","mean: 0.015735, var: 0.000293",2.2303991095664246,Moderate
ENSP00000453631,"mean: 0.025119, var: 0.000079","mean: 0.444434, var: 0.001523","mean: 0.627344, var: 0.001785","mean: 0.175452, var: 0.003814","mean: 0.029800, var: 0.000159","mean: 0.303760, var: 0.018135","mean: 0.012477, var: 0.000168","mean: 0.030063, var: 0.000022","mean: 0.017329, var: 0.000119","mean: 0.032779, var: 0.000186","mean: 0.033131, var: 0.001572",1.9727038738193865,Moderate
ENSP00000465068,"mean: 0.087244, var: 0.000637","mean: 0.366650, var: 0.002479","mean: 0.852441, var: 0.000293","mean: 0.079547, var: 0.003128","mean: 0.075085, var: 0.001296","mean: 0.191138, var: 0.002072","mean: 0.027888, var: 0.000426","mean: 0.093573, var: 0.000874","mean: 0.082507, var: 0.000220","mean: 0.050623, var: 0.000060","mean: 0.027032, var: 0.000592",2.2048014405527296,Moderate
ENSP00000453720,"mean: 0.834473, var: 0.001273","mean: 0.257739, var: 0.001070","mean: 0.155420, var: 0.000884","mean: 0.177930, var: 0.005849","mean: 0.466650, var: 0.003464","mean: 0.052216, var: 0.000757","mean: 0.007837, var: 0.000045","mean: 0.600781, var: 0.006854","mean: 0.366748, var: 0.004530","mean: 0.816992, var: 0.001950","mean: 0.032056, var: 0.000390",2.594189446580657,Moderate
ENSP00000419248,"mean: 0.573438, var: 0.002421","mean: 0.157996, var: 0.001229","mean: 0.093896, var: 0.000339","mean: 0.036214, var: 0.000451","mean: 0.109314, var: 0.000791","mean: 0.940918, var: 0.000084","mean: 0.099506, var: 0.003335","mean: 0.142139, var: 0.000739","mean: 0.043259, var: 0.000072","mean: 0.088745, var: 0.000166","mean: 0.075342, var: 0.004481",2.3045090792074943,Moderate
ENSP00000491581,"mean: 0.268579, var: 0.001075","mean: 0.148950, var: 0.001218","mean: 0.091565, var: 0.000895","mean: 0.053101, var: 0.001313","mean: 0.051233, var: 0.000180","mean: 0.943945, var: 0.000216","mean: 0.305786, var: 0.013329","mean: 0.044055, var: 0.000082","mean: 0.037396, var: 0.000162","mean: 0.041550, var: 0.000140","mean: 0.141907, var: 0.004798",2.250180474427789,Moderate
ENSP00000455088,"mean: 0.189014, var: 0.002192","mean: 0.265454, var: 0.002427","mean: 0.066931, var: 0.000220","mean: 0.086542, var: 0.002763","mean: 0.040161, var: 0.000503","mean: 0.908301, var: 0.000934","mean: 0.428394, var: 0.017761","mean: 0.080472, var: 0.001091","mean: 0.054425, var: 0.000247","mean: 0.076086, var: 0.000754","mean: 0.099915, var: 0.006303",2.4266950345247453,Moderate
ENSP00000467841,"mean: 0.125171, var: 0.001195","mean: 0.251392, var: 0.001932","mean: 0.631592, var: 0.013129","mean: 0.236389, var: 0.009175","mean: 0.072113, var: 0.001091","mean: 0.166302, var: 0.004434","mean: 0.016317, var: 0.000305","mean: 0.120190, var: 0.001142","mean: 0.147253, var: 0.002628","mean: 0.077570, var: 0.001921","mean: 0.082150, var: 0.003950",2.7338459036306246,Moderate
ENSP00000456491,"mean: 0.229858, var: 0.001019","mean: 0.166040, var: 0.000734","mean: 0.138635, var: 0.000497","mean: 0.925781, var: 0.000085","mean: 0.251025, var: 0.001559","mean: 0.140076, var: 0.003018","mean: 0.013282, var: 0.000080","mean: 0.259521, var: 0.002510","mean: 0.222876, var: 0.001511","mean: 0.265918, var: 0.002500","mean: 0.024901, var: 0.000271",2.789927096250717,Moderate
ENSP00000390788,"mean: 0.086438, var: 0.000179","mean: 0.502344, var: 0.002937","mean: 0.635938, var: 0.003228","mean: 0.247827, var: 0.005053","mean: 0.076184, var: 0.000302","mean: 0.174133, var: 0.006486","mean: 0.021974, var: 0.000500","mean: 0.064679, var: 0.000352","mean: 0.129089, var: 0.001989","mean: 0.075708, var: 0.000882","mean: 0.072940, var: 0.003938",2.603222250432316,Moderate
ENSP00000414655,"mean: 0.082581, var: 0.000578","mean: 0.530811, var: 0.002268","mean: 0.611523, var: 0.002276","mean: 0.195996, var: 0.004915","mean: 0.102588, var: 0.001832","mean: 0.133508, var: 0.002238","mean: 0.015575, var: 0.000181","mean: 0.101141, var: 0.001036","mean: 0.160547, var: 0.002196","mean: 0.078357, var: 0.000885","mean: 0.079467, var: 0.006628",2.655735877449758,Moderate
ENSP00000429628,"mean: 0.076428, var: 0.000342","mean: 0.265259, var: 0.005237","mean: 0.669922, var: 0.003884","mean: 0.207642, var: 0.010332","mean: 0.082220, var: 0.001547","mean: 0.107941, var: 0.001760","mean: 0.001859, var: 0.000006","mean: 0.038861, var: 0.000274","mean: 0.089642, var: 0.000783","mean: 0.072656, var: 0.000785","mean: 0.046635, var: 0.001583",2.2765877041474885,Moderate
ENSP00000417632,"mean: 0.153857, var: 0.000487","mean: 0.595215, var: 0.001284","mean: 0.503125, var: 0.002690","mean: 0.072472, var: 0.004389","mean: 0.086240, var: 0.000969","mean: 0.495752, var: 0.014244","mean: 0.026627, var: 0.000530","mean: 0.063190, var: 0.000495","mean: 0.338086, var: 0.005075","mean: 0.197693, var: 0.006536","mean: 0.037528, var: 0.001277",2.773156686491162,Moderate
ENSP00000377133,"mean: 0.106445, var: 0.001607","mean: 0.346436, var: 0.003344","mean: 0.685742, var: 0.002408","mean: 0.053757, var: 0.000994","mean: 0.062616, var: 0.000468","mean: 0.084821, var: 0.001390","mean: 0.028994, var: 0.000886","mean: 0.103955, var: 0.000457","mean: 0.016765, var: 0.000106","mean: 0.037762, var: 0.000157","mean: 0.029167, var: 0.000516",2.03765738826784,Moderate
ENSP00000452763,"mean: 0.111108, var: 0.000244","mean: 0.215063, var: 0.001509","mean: 0.250586, var: 0.000771","mean: 0.137848, var: 0.006164","mean: 0.047391, var: 0.000298","mean: 0.920996, var: 0.000252","mean: 0.136749, var: 0.004433","mean: 0.056445, var: 0.000297","mean: 0.029677, var: 0.000177","mean: 0.026060, var: 0.000291","mean: 0.151965, var: 0.012165",2.334994525878251,Moderate
ENSP00000450519,"mean: 0.079736, var: 0.000089","mean: 0.570703, var: 0.003922","mean: 0.769922, var: 0.001456","mean: 0.094159, var: 0.002213","mean: 0.067578, var: 0.000152","mean: 0.270654, var: 0.003833","mean: 0.084137, var: 0.003332","mean: 0.130859, var: 0.001648","mean: 0.083264, var: 0.000087","mean: 0.070239, var: 0.000515","mean: 0.138507, var: 0.007387",2.623056318685163,Moderate
ENSP00000464646,"mean: 0.239063, var: 0.003170","mean: 0.446924, var: 0.002027","mean: 0.512598, var: 0.006021","mean: 0.111230, var: 0.001740","mean: 0.152771, var: 0.002976","mean: 0.274390, var: 0.002974","mean: 0.013164, var: 0.000203","mean: 0.131421, var: 0.000559","mean: 0.106943, var: 0.005759","mean: 0.061078, var: 0.001892","mean: 0.040865, var: 0.003577",2.7949270540101017,Moderate
ENSP00000452909,"mean: 0.150903, var: 0.000444","mean: 0.190808, var: 0.001533","mean: 0.180762, var: 0.000546","mean: 0.138635, var: 0.005225","mean: 0.046973, var: 0.000248","mean: 0.928613, var: 0.000276","mean: 0.226978, var: 0.008251","mean: 0.062720, var: 0.000526","mean: 0.030855, var: 0.000147","mean: 0.042604, var: 0.000766","mean: 0.146466, var: 0.012422",2.4304059443296038,Moderate
ENSP00000436839,"mean: 0.085577, var: 0.001505","mean: 0.805566, var: 0.004573","mean: 0.536328, var: 0.014823","mean: 0.172900, var: 0.002448","mean: 0.076128, var: 0.001869","mean: 0.711572, var: 0.031003","mean: 0.076642, var: 0.002662","mean: 0.070160, var: 0.000841","mean: 0.271313, var: 0.008775","mean: 0.156006, var: 0.014969","mean: 0.767139, var: 0.040349",2.6907172960071524,Moderate
ENSP00000430322,"mean: 0.197876, var: 0.000899","mean: 0.281445, var: 0.004861","mean: 0.219458, var: 0.003316","mean: 0.066840, var: 0.002753","mean: 0.075800, var: 0.000790","mean: 0.960254, var: 0.000299","mean: 0.046170, var: 0.000754","mean: 0.039285, var: 0.000074","mean: 0.044305, var: 0.000171","mean: 0.051709, var: 0.000585","mean: 0.021471, var: 0.000786",2.068425086900169,Moderate
ENSP00000398116,"mean: 0.068689, var: 0.001365","mean: 0.357178, var: 0.002805","mean: 0.602637, var: 0.014216","mean: 0.036079, var: 0.000878","mean: 0.066895, var: 0.000795","mean: 0.143399, var: 0.018364","mean: 0.037746, var: 0.001467","mean: 0.060748, var: 0.000309","mean: 0.033331, var: 0.000525","mean: 0.032426, var: 0.000545","mean: 0.012809, var: 0.000341",2.010375129673616,Moderate
ENSP00000342814,"mean: 0.761328, var: 0.003408","mean: 0.184546, var: 0.000453","mean: 0.086835, var: 0.000762","mean: 0.432715, var: 0.003611","mean: 0.772168, var: 0.004976","mean: 0.055869, var: 0.000742","mean: 0.012113, var: 0.000100","mean: 0.294434, var: 0.003529","mean: 0.420605, var: 0.001127","mean: 0.240308, var: 0.006773","mean: 0.052818, var: 0.000541",2.7306601184594363,Moderate
ENSP00000465770,"mean: 0.237061, var: 0.001292","mean: 0.136633, var: 0.000987","mean: 0.094470, var: 0.000666","mean: 0.079791, var: 0.001901","mean: 0.073962, var: 0.000591","mean: 0.964355, var: 0.000039","mean: 0.057330, var: 0.001616","mean: 0.060126, var: 0.000519","mean: 0.048138, var: 0.000040","mean: 0.069061, var: 0.000104","mean: 0.293018, var: 0.007349",2.2886921911836375,Moderate
ENSP00000436445,"mean: 0.111768, var: 0.000771","mean: 0.377881, var: 0.003340","mean: 0.736426, var: 0.004908","mean: 0.405908, var: 0.003342","mean: 0.106213, var: 0.001196","mean: 0.100690, var: 0.001033","mean: 0.039328, var: 0.000509","mean: 0.088855, var: 0.000156","mean: 0.091321, var: 0.000473","mean: 0.161987, var: 0.000669","mean: 0.025389, var: 0.001006",2.62230801826154,Moderate
ENSP00000406227,"mean: 0.055432, var: 0.000254","mean: 0.444824, var: 0.002107","mean: 0.735840, var: 0.001637","mean: 0.060190, var: 0.001160","mean: 0.039166, var: 0.000066","mean: 0.230762, var: 0.003742","mean: 0.040952, var: 0.001471","mean: 0.073444, var: 0.001131","mean: 0.058081, var: 0.000597","mean: 0.080719, var: 0.000722","mean: 0.047334, var: 0.003524",2.2162984847600784,Moderate
ENSP00000453029,"mean: 0.164746, var: 0.000547","mean: 0.200439, var: 0.001718","mean: 0.209985, var: 0.001345","mean: 0.129272, var: 0.006199","mean: 0.068201, var: 0.000794","mean: 0.932227, var: 0.000200","mean: 0.156915, var: 0.005107","mean: 0.051233, var: 0.000190","mean: 0.034952, var: 0.000299","mean: 0.035736, var: 0.000367","mean: 0.090677, var: 0.004543",2.3568011930994373,Moderate
ENSP00000297613,"mean: 0.123071, var: 0.000903","mean: 0.550977, var: 0.011029","mean: 0.581934, var: 0.003806","mean: 0.028741, var: 0.000806","mean: 0.093054, var: 0.000425","mean: 0.596240, var: 0.012136","mean: 0.007742, var: 0.000071","mean: 0.105432, var: 0.000181","mean: 0.219482, var: 0.014603","mean: 0.139307, var: 0.002216","mean: 0.110535, var: 0.009779",2.658304440558586,Moderate
ENSP00000449144,"mean: 0.312744, var: 0.002449","mean: 0.246704, var: 0.001495","mean: 0.222021, var: 0.000877","mean: 0.042100, var: 0.001304","mean: 0.077002, var: 0.001412","mean: 0.868164, var: 0.001079","mean: 0.065393, var: 0.001773","mean: 0.212122, var: 0.006929","mean: 0.084930, var: 0.000565","mean: 0.093915, var: 0.001994","mean: 0.118845, var: 0.016433",2.6884348917388188,Moderate
ENSP00000403659,"mean: 0.094885, var: 0.000138","mean: 0.528320, var: 0.002862","mean: 0.662305, var: 0.003556","mean: 0.195093, var: 0.004806","mean: 0.113318, var: 0.000334","mean: 0.207153, var: 0.000644","mean: 0.017831, var: 0.000246","mean: 0.117517, var: 0.000563","mean: 0.156213, var: 0.000793","mean: 0.100604, var: 0.000738","mean: 0.036995, var: 0.001095",2.6916179074499493,Moderate
ENSP00000301587,"mean: 0.257812, var: 0.000255","mean: 0.269751, var: 0.010209","mean: 0.162439, var: 0.002696","mean: 0.049042, var: 0.001311","mean: 0.040894, var: 0.000314","mean: 0.946680, var: 0.000664","mean: 0.059452, var: 0.003250","mean: 0.041086, var: 0.000186","mean: 0.018241, var: 0.000109","mean: 0.058286, var: 0.000606","mean: 0.070532, var: 0.005268",2.0533010889770593,Moderate
ENSP00000455108,"mean: 0.077112, var: 0.000242","mean: 0.426855, var: 0.006544","mean: 0.716699, var: 0.002282","mean: 0.149463, var: 0.007211","mean: 0.058850, var: 0.000259","mean: 0.331885, var: 0.011823","mean: 0.006806, var: 0.000050","mean: 0.151282, var: 0.003373","mean: 0.035921, var: 0.000298","mean: 0.099994, var: 0.002602","mean: 0.013103, var: 0.000165",2.3427852563699716,Moderate
ENSP00000436668,"mean: 0.833887, var: 0.008546","mean: 0.140710, var: 0.000507","mean: 0.071857, var: 0.000105","mean: 0.100552, var: 0.002467","mean: 0.798438, var: 0.010721","mean: 0.173608, var: 0.006238","mean: 0.006985, var: 0.000029","mean: 0.331519, var: 0.006012","mean: 0.275293, var: 0.006056","mean: 0.205078, var: 0.002322","mean: 0.036184, var: 0.000667",2.532129945294809,Moderate
ENSP00000451212,"mean: 0.060352, var: 0.000244","mean: 0.378564, var: 0.006063","mean: 0.750293, var: 0.001842","mean: 0.194519, var: 0.004228","mean: 0.053775, var: 0.000329","mean: 0.229578, var: 0.006635","mean: 0.007915, var: 0.000106","mean: 0.106726, var: 0.000102","mean: 0.096698, var: 0.000977","mean: 0.084985, var: 0.001965","mean: 0.072594, var: 0.003390",2.4691196120335817,Moderate
ENSP00000420164,"mean: 0.210034, var: 0.000949","mean: 0.220532, var: 0.000136","mean: 0.112000, var: 0.000371","mean: 0.942578, var: 0.000077","mean: 0.330786, var: 0.004245","mean: 0.138550, var: 0.004724","mean: 0.005612, var: 0.000024","mean: 0.251245, var: 0.001016","mean: 0.420117, var: 0.008253","mean: 0.499902, var: 0.012311","mean: 0.024931, var: 0.000156",2.7809757138092603,Moderate
ENSP00000501630,"mean: 0.256055, var: 0.003177","mean: 0.193604, var: 0.001035","mean: 0.201929, var: 0.001531","mean: 0.131659, var: 0.005329","mean: 0.113025, var: 0.001702","mean: 0.920117, var: 0.000317","mean: 0.053813, var: 0.001327","mean: 0.084650, var: 0.000413","mean: 0.050055, var: 0.000048","mean: 0.117200, var: 0.000684","mean: 0.135602, var: 0.005561",2.618107051519891,Moderate
ENSP00000506942,"mean: 0.063098, var: 0.000628","mean: 0.238379, var: 0.004537","mean: 0.827930, var: 0.003124","mean: 0.178296, var: 0.003744","mean: 0.058661, var: 0.000609","mean: 0.126434, var: 0.004141","mean: 0.001867, var: 0.000005","mean: 0.081604, var: 0.000046","mean: 0.053333, var: 0.000407","mean: 0.074695, var: 0.000534","mean: 0.006633, var: 0.000049",2.007359795823236,Moderate
ENSP00000454720,"mean: 0.243091, var: 0.003472","mean: 0.184839, var: 0.003876","mean: 0.474658, var: 0.020821","mean: 0.095222, var: 0.005665","mean: 0.175842, var: 0.004402","mean: 0.350000, var: 0.011690","mean: 0.049040, var: 0.002916","mean: 0.039041, var: 0.000264","mean: 0.023141, var: 0.000121","mean: 0.017364, var: 0.000178","mean: 0.249731, var: 0.043003",2.6850453342163587,Moderate
ENSP00000359346,"mean: 0.801172, var: 0.001158","mean: 0.113245, var: 0.000847","mean: 0.245361, var: 0.009616","mean: 0.021486, var: 0.000346","mean: 0.080310, var: 0.000329","mean: 0.879590, var: 0.000885","mean: 0.100861, var: 0.000910","mean: 0.357373, var: 0.000898","mean: 0.075775, var: 0.001352","mean: 0.141028, var: 0.003563","mean: 0.065205, var: 0.007486",2.4157781726116347,Moderate
ENSP00000408121,"mean: 0.068207, var: 0.000603","mean: 0.334814, var: 0.000455","mean: 0.826660, var: 0.007774","mean: 0.185840, var: 0.004886","mean: 0.072827, var: 0.000592","mean: 0.097308, var: 0.003421","mean: 0.015271, var: 0.000170","mean: 0.082581, var: 0.000229","mean: 0.027516, var: 0.000297","mean: 0.047836, var: 0.000475","mean: 0.010555, var: 0.000221",1.999241829406696,Moderate
ENSP00000423915,"mean: 0.050714, var: 0.000181","mean: 0.253613, var: 0.001189","mean: 0.871387, var: 0.002297","mean: 0.093311, var: 0.003791","mean: 0.031256, var: 0.000083","mean: 0.220020, var: 0.004007","mean: 0.013997, var: 0.000345","mean: 0.044196, var: 0.000019","mean: 0.073993, var: 0.000296","mean: 0.036731, var: 0.000171","mean: 0.184332, var: 0.009215",2.105206421708189,Moderate
ENSP00000361966,"mean: 0.465723, var: 0.004658","mean: 0.167456, var: 0.000979","mean: 0.122400, var: 0.000724","mean: 0.068201, var: 0.001799","mean: 0.132910, var: 0.000703","mean: 0.963477, var: 0.000040","mean: 0.039903, var: 0.000957","mean: 0.100342, var: 0.000432","mean: 0.059003, var: 0.000109","mean: 0.104517, var: 0.000454","mean: 0.138574, var: 0.003874",2.435589447940284,Moderate
ENSP00000472057,"mean: 0.044424, var: 0.000174","mean: 0.430957, var: 0.003865","mean: 0.745898, var: 0.001749","mean: 0.491455, var: 0.005845","mean: 0.042734, var: 0.000139","mean: 0.168103, var: 0.005458","mean: 0.212219, var: 0.006867","mean: 0.056104, var: 0.000178","mean: 0.038818, var: 0.000127","mean: 0.057092, var: 0.000243","mean: 0.088597, var: 0.006075",2.4982566063086664,Moderate
ENSP00000465618,"mean: 0.224341, var: 0.001105","mean: 0.144604, var: 0.000964","mean: 0.107336, var: 0.000753","mean: 0.080865, var: 0.002046","mean: 0.062646, var: 0.000355","mean: 0.965039, var: 0.000021","mean: 0.063687, var: 0.001744","mean: 0.062982, var: 0.000496","mean: 0.052802, var: 0.000057","mean: 0.070337, var: 0.000103","mean: 0.322485, var: 0.004204",2.322224017644795,Moderate
ENSP00000455278,"mean: 0.241528, var: 0.001547","mean: 0.339087, var: 0.004872","mean: 0.535645, var: 0.003788","mean: 0.063403, var: 0.000227","mean: 0.082910, var: 0.000227","mean: 0.074402, var: 0.001607","mean: 0.008782, var: 0.000056","mean: 0.123767, var: 0.000029","mean: 0.360693, var: 0.013687","mean: 0.340723, var: 0.006610","mean: 0.014525, var: 0.000193",2.7152218331584517,Moderate
ENSP00000261267,"mean: 0.123596, var: 0.000470","mean: 0.100073, var: 0.000152","mean: 0.056268, var: 0.000094","mean: 0.901660, var: 0.002655","mean: 0.129883, var: 0.000458","mean: 0.073691, var: 0.001132","mean: 0.025812, var: 0.000055","mean: 0.156848, var: 0.001399","mean: 0.304639, var: 0.002723","mean: 0.119556, var: 0.001874","mean: 0.025682, var: 0.000291",2.296332169084518,Moderate
ENSP00000385226,"mean: 0.129724, var: 0.001765","mean: 0.354297, var: 0.003000","mean: 0.753223, var: 0.004794","mean: 0.042917, var: 0.000566","mean: 0.079828, var: 0.000740","mean: 0.386523, var: 0.009455","mean: 0.075677, var: 0.001780","mean: 0.071094, var: 0.000828","mean: 0.242920, var: 0.007079","mean: 0.138086, var: 0.001292","mean: 0.030425, var: 0.002023",2.6570471152132766,Moderate
ENSP00000464478,"mean: 0.150061, var: 0.001027","mean: 0.698828, var: 0.002785","mean: 0.490332, var: 0.003136","mean: 0.058343, var: 0.002036","mean: 0.136694, var: 0.001444","mean: 0.149597, var: 0.001579","mean: 0.047675, var: 0.000722","mean: 0.070093, var: 0.000242","mean: 0.144397, var: 0.001489","mean: 0.180212, var: 0.004901","mean: 0.035510, var: 0.002325",2.6446746426763865,Moderate
ENSP00000450403,"mean: 0.275854, var: 0.001574","mean: 0.139539, var: 0.000585","mean: 0.085242, var: 0.000606","mean: 0.079041, var: 0.001531","mean: 0.081659, var: 0.000613","mean: 0.953223, var: 0.000066","mean: 0.145569, var: 0.007460","mean: 0.037268, var: 0.000060","mean: 0.034888, var: 0.000048","mean: 0.052832, var: 0.000167","mean: 0.085303, var: 0.002511",2.1763224008272317,Moderate
ENSP00000330737,"mean: 0.370459, var: 0.003562","mean: 0.208716, var: 0.001501","mean: 0.162354, var: 0.000374","mean: 0.040686, var: 0.000950","mean: 0.092682, var: 0.001866","mean: 0.919824, var: 0.001092","mean: 0.059384, var: 0.000983","mean: 0.178162, var: 0.004844","mean: 0.085645, var: 0.000600","mean: 0.082697, var: 0.001372","mean: 0.108202, var: 0.019142",2.549875263840127,Moderate
ENSP00000481248,"mean: 0.103760, var: 0.000259","mean: 0.416992, var: 0.003365","mean: 0.736133, var: 0.001673","mean: 0.073589, var: 0.002345","mean: 0.074750, var: 0.000840","mean: 0.225049, var: 0.007229","mean: 0.053473, var: 0.002460","mean: 0.099573, var: 0.000320","mean: 0.099658, var: 0.000796","mean: 0.064992, var: 0.001037","mean: 0.083244, var: 0.005955",2.5475748028911274,Moderate
ENSP00000471413,"mean: 0.832324, var: 0.003622","mean: 0.262280, var: 0.002991","mean: 0.165381, var: 0.000077","mean: 0.145239, var: 0.005874","mean: 0.612891, var: 0.015451","mean: 0.060071, var: 0.000590","mean: 0.004070, var: 0.000015","mean: 0.392578, var: 0.006345","mean: 0.370361, var: 0.008855","mean: 0.625098, var: 0.002421","mean: 0.042141, var: 0.001582",2.7350800720222965,Moderate
ENSP00000433055,"mean: 0.719727, var: 0.005950","mean: 0.115405, var: 0.000090","mean: 0.138318, var: 0.000458","mean: 0.216028, var: 0.007797","mean: 0.779004, var: 0.008595","mean: 0.109225, var: 0.001940","mean: 0.024986, var: 0.000265","mean: 0.259277, var: 0.007421","mean: 0.408105, var: 0.006909","mean: 0.192603, var: 0.001792","mean: 0.010520, var: 0.000138",2.700043906998631,Moderate
ENSP00000420102,"mean: 0.075629, var: 0.000310","mean: 0.317822, var: 0.001307","mean: 0.747070, var: 0.002388","mean: 0.148132, var: 0.006167","mean: 0.057935, var: 0.000130","mean: 0.070386, var: 0.000909","mean: 0.014906, var: 0.000159","mean: 0.059387, var: 0.000104","mean: 0.061047, var: 0.000234","mean: 0.038821, var: 0.000622","mean: 0.028750, var: 0.001024",2.0413453312672156,Moderate
ENSP00000486994,"mean: 0.086658, var: 0.000508","mean: 0.287939, var: 0.000472","mean: 0.805078, var: 0.002829","mean: 0.271716, var: 0.008528","mean: 0.083966, var: 0.000427","mean: 0.089038, var: 0.001388","mean: 0.008502, var: 0.000074","mean: 0.089667, var: 0.001197","mean: 0.047418, var: 0.000056","mean: 0.039787, var: 0.000670","mean: 0.039859, var: 0.001850",2.1804680755265546,Moderate
ENSP00000444620,"mean: 0.082159, var: 0.000462","mean: 0.520752, var: 0.003623","mean: 0.823340, var: 0.004768","mean: 0.041376, var: 0.000791","mean: 0.118530, var: 0.000687","mean: 0.131824, var: 0.002056","mean: 0.008539, var: 0.000055","mean: 0.066663, var: 0.000223","mean: 0.092218, var: 0.000439","mean: 0.069739, var: 0.000445","mean: 0.038958, var: 0.001335",2.109982169588727,Moderate
ENSP00000422141,"mean: 0.112183, var: 0.000891","mean: 0.318213, var: 0.001580","mean: 0.731445, var: 0.004114","mean: 0.088574, var: 0.003862","mean: 0.081177, var: 0.000245","mean: 0.253027, var: 0.005936","mean: 0.037990, var: 0.000820","mean: 0.097424, var: 0.001059","mean: 0.079486, var: 0.000379","mean: 0.065619, var: 0.000471","mean: 0.119363, var: 0.009874",2.589632949703388,Moderate
ENSP00000419914,"mean: 0.131812, var: 0.001992","mean: 0.628809, var: 0.009952","mean: 0.617969, var: 0.001082","mean: 0.095786, var: 0.004243","mean: 0.173755, var: 0.003740","mean: 0.232202, var: 0.001566","mean: 0.025117, var: 0.000427","mean: 0.051605, var: 0.000074","mean: 0.069080, var: 0.000860","mean: 0.088068, var: 0.000673","mean: 0.080823, var: 0.003456",2.571477885211866,Moderate
ENSP00000392738,"mean: 0.088177, var: 0.000789","mean: 0.407031, var: 0.000628","mean: 0.710449, var: 0.009203","mean: 0.041347, var: 0.000758","mean: 0.030838, var: 0.000259","mean: 0.123578, var: 0.001817","mean: 0.010828, var: 0.000078","mean: 0.071777, var: 0.000460","mean: 0.052432, var: 0.000928","mean: 0.091901, var: 0.001452","mean: 0.018518, var: 0.000457",2.006166093218884,Moderate
ENSP00000468298,"mean: 0.073108, var: 0.000032","mean: 0.448828, var: 0.005973","mean: 0.713281, var: 0.004967","mean: 0.392090, var: 0.008048","mean: 0.084216, var: 0.000226","mean: 0.394092, var: 0.000425","mean: 0.070605, var: 0.003225","mean: 0.136682, var: 0.001616","mean: 0.093188, var: 0.000371","mean: 0.077234, var: 0.000392","mean: 0.062958, var: 0.002938",2.7864474038512466,Moderate
ENSP00000433637,"mean: 0.132764, var: 0.001349","mean: 0.375488, var: 0.010230","mean: 0.712793, var: 0.002774","mean: 0.058450, var: 0.001909","mean: 0.090009, var: 0.003939","mean: 0.085193, var: 0.001361","mean: 0.012324, var: 0.000127","mean: 0.043521, var: 0.000143","mean: 0.052768, var: 0.000561","mean: 0.111340, var: 0.002742","mean: 0.029628, var: 0.000987",2.164219586914744,Moderate
