ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000314004,"mean: 0.215649, var: 0.001174","mean: 0.607031, var: 0.005991","mean: 0.625488, var: 0.001612","mean: 0.113666, var: 0.001348","mean: 0.143567, var: 0.000581","mean: 0.219043, var: 0.003201","mean: 0.010511, var: 0.000159","mean: 0.185706, var: 0.006337","mean: 0.321533, var: 0.005786","mean: 0.486035, var: 0.003721","mean: 0.048513, var: 0.002479",3.0085918996420173,0.1795367006104333,2.829055199031584,Moderate
ENSP00000289746,"mean: 0.719434, var: 0.011834","mean: 0.269971, var: 0.000042","mean: 0.148730, var: 0.001044","mean: 0.237915, var: 0.006217","mean: 0.753027, var: 0.009031","mean: 0.098328, var: 0.002010","mean: 0.004092, var: 0.000013","mean: 0.253662, var: 0.001280","mean: 0.383398, var: 0.003808","mean: 0.303711, var: 0.000780","mean: 0.076752, var: 0.001616",2.95409262757948,0.19252593271005708,2.761566694869423,Moderate
ENSP00000288976,"mean: 0.187256, var: 0.001602","mean: 0.660840, var: 0.006411","mean: 0.371533, var: 0.003464","mean: 0.110925, var: 0.002950","mean: 0.247119, var: 0.003181","mean: 0.224414, var: 0.004576","mean: 0.012719, var: 0.000170","mean: 0.201685, var: 0.004811","mean: 0.227734, var: 0.011985","mean: 0.262207, var: 0.004182","mean: 0.039382, var: 0.001115",3.0737539860964467,0.23310160199987526,2.8406523840965714,Moderate
ENSP00000431611,"mean: 0.801855, var: 0.005434","mean: 0.163599, var: 0.002103","mean: 0.102100, var: 0.000417","mean: 0.139539, var: 0.003570","mean: 0.733203, var: 0.015202","mean: 0.178784, var: 0.000418","mean: 0.032952, var: 0.000570","mean: 0.256152, var: 0.002302","mean: 0.295166, var: 0.002259","mean: 0.216345, var: 0.006062","mean: 0.024111, var: 0.000286",2.758860347393874,0.1968428411188453,2.5620175062750286,Moderate
ENSP00000376504,"mean: 0.212677, var: 0.008560","mean: 0.707129, var: 0.002877","mean: 0.347559, var: 0.001735","mean: 0.207971, var: 0.005111","mean: 0.225623, var: 0.014042","mean: 0.222644, var: 0.018255","mean: 0.009397, var: 0.000066","mean: 0.292603, var: 0.001383","mean: 0.213843, var: 0.010353","mean: 0.243127, var: 0.010022","mean: 0.074887, var: 0.002201",3.2097661295079685,0.34521583910351683,2.8645502904044515,Moderate
ENSP00000430048,"mean: 0.101685, var: 0.000114","mean: 0.643652, var: 0.008519","mean: 0.442383, var: 0.007226","mean: 0.219946, var: 0.013053","mean: 0.104297, var: 0.000626","mean: 0.221326, var: 0.010600","mean: 0.118799, var: 0.003258","mean: 0.084851, var: 0.000368","mean: 0.069202, var: 0.001391","mean: 0.116882, var: 0.000285","mean: 0.322778, var: 0.010749",3.0425656750986896,0.2684699082943477,2.774095766804342,Moderate
ENSP00000288439,"mean: 0.816113, var: 0.003086","mean: 0.172803, var: 0.000144","mean: 0.134888, var: 0.000083","mean: 0.100177, var: 0.005523","mean: 0.535400, var: 0.003268","mean: 0.236182, var: 0.002708","mean: 0.043333, var: 0.002395","mean: 0.428174, var: 0.008280","mean: 0.415332, var: 0.008598","mean: 0.439893, var: 0.004940","mean: 0.050150, var: 0.001074",3.0207340850375126,0.21194183625121366,2.808792248786299,Moderate
ENSP00000387099,"mean: 0.162988, var: 0.001698","mean: 0.574072, var: 0.007119","mean: 0.260156, var: 0.001352","mean: 0.661133, var: 0.001570","mean: 0.167615, var: 0.003195","mean: 0.259448, var: 0.008846","mean: 0.010740, var: 0.000152","mean: 0.261865, var: 0.005210","mean: 0.224390, var: 0.003903","mean: 0.273022, var: 0.007678","mean: 0.135875, var: 0.004757",3.2481154470766036,0.23849176275352074,3.009623684323083,Moderate
ENSP00000397869,"mean: 0.291479, var: 0.003423","mean: 0.536816, var: 0.001468","mean: 0.415332, var: 0.002915","mean: 0.095166, var: 0.000917","mean: 0.294336, var: 0.006600","mean: 0.103235, var: 0.000750","mean: 0.007740, var: 0.000031","mean: 0.296216, var: 0.003508","mean: 0.424902, var: 0.017354","mean: 0.313843, var: 0.010584","mean: 0.043052, var: 0.002227",3.1372823632186133,0.24320968888017325,2.89407267433844,Moderate
ENSP00000450973,"mean: 0.246704, var: 0.002938","mean: 0.787988, var: 0.002234","mean: 0.256128, var: 0.003662","mean: 0.086371, var: 0.000524","mean: 0.251172, var: 0.000094","mean: 0.241675, var: 0.003429","mean: 0.006830, var: 0.000035","mean: 0.197827, var: 0.006540","mean: 0.204199, var: 0.002188","mean: 0.256250, var: 0.002034","mean: 0.095355, var: 0.000996",3.0356947949008557,0.14174358099474074,2.893951213906115,Moderate
ENSP00000217159,"mean: 0.838379, var: 0.004688","mean: 0.148950, var: 0.000495","mean: 0.089136, var: 0.000277","mean: 0.112878, var: 0.003353","mean: 0.758301, var: 0.013535","mean: 0.206836, var: 0.000486","mean: 0.013016, var: 0.000158","mean: 0.318457, var: 0.001655","mean: 0.380835, var: 0.013190","mean: 0.230664, var: 0.006390","mean: 0.035651, var: 0.000300",2.6746470215458005,0.21602551255867997,2.4586215089871204,Moderate
ENSP00000392636,"mean: 0.164258, var: 0.002774","mean: 0.570996, var: 0.005129","mean: 0.766309, var: 0.003139","mean: 0.053354, var: 0.001120","mean: 0.071606, var: 0.000323","mean: 0.520459, var: 0.010648","mean: 0.001929, var: 0.000008","mean: 0.170410, var: 0.006289","mean: 0.184662, var: 0.005821","mean: 0.307739, var: 0.007502","mean: 0.080762, var: 0.005946",2.6971216344884397,0.2491417691191595,2.4479798653692804,Moderate
ENSP00000371607,"mean: 0.259814, var: 0.001305","mean: 0.183325, var: 0.000846","mean: 0.123657, var: 0.000641","mean: 0.208081, var: 0.004110","mean: 0.134497, var: 0.002473","mean: 0.835645, var: 0.000637","mean: 0.128479, var: 0.002251","mean: 0.136694, var: 0.002322","mean: 0.084692, var: 0.000084","mean: 0.176855, var: 0.000724","mean: 0.144580, var: 0.003129",2.996918826304806,0.11335447722914394,2.883564349075662,Moderate
ENSP00000352676,"mean: 0.358179, var: 0.007679","mean: 0.708105, var: 0.005327","mean: 0.494775, var: 0.006958","mean: 0.025276, var: 0.000571","mean: 0.161267, var: 0.000711","mean: 0.104877, var: 0.001997","mean: 0.008650, var: 0.000053","mean: 0.394849, var: 0.020929","mean: 0.228882, var: 0.002834","mean: 0.528613, var: 0.015467","mean: 0.012289, var: 0.000216",2.7205823963537425,0.28605081267759225,2.4345315836761503,Moderate
ENSP00000363878,"mean: 0.384717, var: 0.000648","mean: 0.622949, var: 0.003718","mean: 0.514795, var: 0.003249","mean: 0.172070, var: 0.001928","mean: 0.273682, var: 0.001588","mean: 0.105481, var: 0.001415","mean: 0.013235, var: 0.000250","mean: 0.132776, var: 0.001616","mean: 0.347168, var: 0.011333","mean: 0.646631, var: 0.013131","mean: 0.031965, var: 0.001559",2.983446694415735,0.20594658267309882,2.7775001117426363,Moderate
ENSP00000386830,"mean: 0.178723, var: 0.001724","mean: 0.471777, var: 0.000684","mean: 0.693750, var: 0.001880","mean: 0.037988, var: 0.000399","mean: 0.062054, var: 0.000368","mean: 0.319800, var: 0.004354","mean: 0.081274, var: 0.002176","mean: 0.284790, var: 0.006078","mean: 0.144824, var: 0.000849","mean: 0.216895, var: 0.002792","mean: 0.399951, var: 0.021952",3.1166919434595957,0.20807176064943358,2.908620182810162,Moderate
ENSP00000423638,"mean: 0.345068, var: 0.002928","mean: 0.730762, var: 0.000898","mean: 0.344922, var: 0.009505","mean: 0.190491, var: 0.003511","mean: 0.397070, var: 0.007238","mean: 0.171436, var: 0.012110","mean: 0.065594, var: 0.000823","mean: 0.151196, var: 0.000664","mean: 0.157538, var: 0.003450","mean: 0.568994, var: 0.004996","mean: 0.071130, var: 0.003317",3.2128072588051513,0.25227971550386885,2.9605275433012825,Moderate
ENSP00000393856,"mean: 0.352930, var: 0.005313","mean: 0.634082, var: 0.001254","mean: 0.545166, var: 0.012362","mean: 0.039421, var: 0.000425","mean: 0.433594, var: 0.017469","mean: 0.139795, var: 0.002415","mean: 0.023569, var: 0.000190","mean: 0.107361, var: 0.001172","mean: 0.202972, var: 0.009841","mean: 0.271875, var: 0.004457","mean: 0.026688, var: 0.000703",2.854421341092397,0.2633209751340515,2.5911003659583454,Moderate
ENSP00000478563,"mean: 0.509229, var: 0.007678","mean: 0.648340, var: 0.002056","mean: 0.174878, var: 0.001288","mean: 0.072885, var: 0.002685","mean: 0.549170, var: 0.016566","mean: 0.127100, var: 0.000517","mean: 0.002564, var: 0.000005","mean: 0.147876, var: 0.000763","mean: 0.546387, var: 0.014037","mean: 0.406055, var: 0.008488","mean: 0.016586, var: 0.000300",2.773885230702506,0.2547429518571176,2.519142278845388,Moderate
ENSP00000299192,"mean: 0.183679, var: 0.002534","mean: 0.510742, var: 0.001581","mean: 0.663281, var: 0.007823","mean: 0.045898, var: 0.000874","mean: 0.120923, var: 0.000792","mean: 0.177258, var: 0.002328","mean: 0.023262, var: 0.000500","mean: 0.159998, var: 0.006154","mean: 0.062286, var: 0.000440","mean: 0.290698, var: 0.009867","mean: 0.021625, var: 0.000612",2.6259701415851184,0.1778512787414711,2.448118862843647,Moderate
ENSP00000215582,"mean: 0.252002, var: 0.002240","mean: 0.814648, var: 0.002021","mean: 0.240234, var: 0.005437","mean: 0.162549, var: 0.006285","mean: 0.308716, var: 0.002705","mean: 0.224841, var: 0.007522","mean: 0.010007, var: 0.000087","mean: 0.125586, var: 0.000853","mean: 0.230469, var: 0.001194","mean: 0.313574, var: 0.005403","mean: 0.115796, var: 0.001500",3.1088411735147123,0.19203803518693402,2.9168031383277784,Moderate
ENSP00000305557,"mean: 0.339893, var: 0.001190","mean: 0.629980, var: 0.002078","mean: 0.318018, var: 0.005517","mean: 0.060602, var: 0.001159","mean: 0.329443, var: 0.000562","mean: 0.135291, var: 0.001392","mean: 0.005717, var: 0.000016","mean: 0.279150, var: 0.005985","mean: 0.399658, var: 0.004569","mean: 0.530127, var: 0.003716","mean: 0.024106, var: 0.000252",3.0070380809972916,0.1490519851173698,2.8579860958799217,Moderate
ENSP00000465742,"mean: 0.450391, var: 0.012941","mean: 0.631445, var: 0.002426","mean: 0.372021, var: 0.001270","mean: 0.119757, var: 0.002615","mean: 0.460107, var: 0.007222","mean: 0.211401, var: 0.002155","mean: 0.002184, var: 0.000005","mean: 0.252197, var: 0.001079","mean: 0.573389, var: 0.009797","mean: 0.361523, var: 0.004663","mean: 0.019320, var: 0.000386",3.0810459465598066,0.22454356275755993,2.8565023838022467,Moderate
ENSP00000426528,"mean: 0.344434, var: 0.006625","mean: 0.634473, var: 0.001542","mean: 0.407275, var: 0.002351","mean: 0.083527, var: 0.001428","mean: 0.455420, var: 0.006104","mean: 0.186902, var: 0.002084","mean: 0.012798, var: 0.000051","mean: 0.154333, var: 0.003443","mean: 0.167126, var: 0.003630","mean: 0.209717, var: 0.002681","mean: 0.108064, var: 0.007467",3.1118353802642664,0.2036647447286407,2.9081706355356256,Moderate
ENSP00000269856,"mean: 0.182910, var: 0.002187","mean: 0.572314, var: 0.009917","mean: 0.504150, var: 0.002567","mean: 0.075427, var: 0.000562","mean: 0.202283, var: 0.002111","mean: 0.247632, var: 0.003017","mean: 0.016568, var: 0.000125","mean: 0.175146, var: 0.001045","mean: 0.305225, var: 0.021805","mean: 0.207666, var: 0.002402","mean: 0.044422, var: 0.003035",3.039272378306782,0.2329695759771076,2.8063028023296743,Moderate
ENSP00000508232,"mean: 0.268774, var: 0.009057","mean: 0.440771, var: 0.009684","mean: 0.572803, var: 0.020084","mean: 0.099200, var: 0.002092","mean: 0.225488, var: 0.006568","mean: 0.176392, var: 0.003566","mean: 0.032002, var: 0.000658","mean: 0.249463, var: 0.001708","mean: 0.124017, var: 0.001492","mean: 0.142371, var: 0.002596","mean: 0.054387, var: 0.002810",3.055790002830457,0.2893925576280438,2.7663974452024136,Moderate
ENSP00000404022,"mean: 0.773633, var: 0.004992","mean: 0.134863, var: 0.000103","mean: 0.079663, var: 0.000103","mean: 0.069984, var: 0.002753","mean: 0.579395, var: 0.015756","mean: 0.177051, var: 0.002338","mean: 0.025259, var: 0.000487","mean: 0.269580, var: 0.000342","mean: 0.247949, var: 0.009803","mean: 0.114722, var: 0.000815","mean: 0.033235, var: 0.000333",2.6327889038464996,0.18439127970481267,2.4483976241416867,Moderate
ENSP00000357352,"mean: 0.604932, var: 0.013817","mean: 0.358350, var: 0.000308","mean: 0.216040, var: 0.000611","mean: 0.101532, var: 0.002190","mean: 0.703711, var: 0.011861","mean: 0.207214, var: 0.006448","mean: 0.007401, var: 0.000037","mean: 0.188330, var: 0.005668","mean: 0.266333, var: 0.004854","mean: 0.196436, var: 0.000388","mean: 0.037595, var: 0.000573",2.9546525337836487,0.22759081925077468,2.727061714532874,Moderate
ENSP00000421294,"mean: 0.321045, var: 0.002169","mean: 0.629199, var: 0.007240","mean: 0.298218, var: 0.003278","mean: 0.115356, var: 0.000943","mean: 0.320020, var: 0.001322","mean: 0.111780, var: 0.001895","mean: 0.009478, var: 0.000072","mean: 0.148450, var: 0.000800","mean: 0.330713, var: 0.006951","mean: 0.377295, var: 0.006746","mean: 0.020467, var: 0.000263",3.0164076446398327,0.1717788215755806,2.844628823064252,Moderate
ENSP00000425670,"mean: 0.249463, var: 0.001114","mean: 0.793848, var: 0.001843","mean: 0.355298, var: 0.010767","mean: 0.221533, var: 0.005282","mean: 0.298096, var: 0.012027","mean: 0.240820, var: 0.008941","mean: 0.064294, var: 0.001806","mean: 0.143372, var: 0.002090","mean: 0.141772, var: 0.004553","mean: 0.531348, var: 0.005396","mean: 0.086890, var: 0.003065",3.2149882886711607,0.28577391153575754,2.9292143771354033,Moderate
ENSP00000442992,"mean: 0.216968, var: 0.002092","mean: 0.478711, var: 0.001230","mean: 0.642090, var: 0.002753","mean: 0.050148, var: 0.000692","mean: 0.073987, var: 0.000445","mean: 0.322388, var: 0.003986","mean: 0.082269, var: 0.002880","mean: 0.304126, var: 0.005373","mean: 0.157788, var: 0.000673","mean: 0.271777, var: 0.004130","mean: 0.434033, var: 0.022582",3.2514872610965724,0.22598944261774964,3.0254978184788226,Moderate
ENSP00000302879,"mean: 0.404346, var: 0.005824","mean: 0.575684, var: 0.001979","mean: 0.336963, var: 0.001399","mean: 0.124835, var: 0.003724","mean: 0.487451, var: 0.010844","mean: 0.212378, var: 0.006619","mean: 0.027278, var: 0.000176","mean: 0.363550, var: 0.010821","mean: 0.120923, var: 0.001052","mean: 0.300464, var: 0.002366","mean: 0.054956, var: 0.000803",3.2319238354508864,0.2323216201773039,2.9996022152735824,Moderate
ENSP00000341247,"mean: 0.152600, var: 0.000510","mean: 0.625195, var: 0.000784","mean: 0.455518, var: 0.015236","mean: 0.040170, var: 0.000559","mean: 0.118787, var: 0.000130","mean: 0.151086, var: 0.001512","mean: 0.034685, var: 0.001070","mean: 0.256055, var: 0.006711","mean: 0.124310, var: 0.001389","mean: 0.284717, var: 0.001455","mean: 0.025118, var: 0.000729",2.7812796169507,0.15319998063113657,2.6280796363195633,Moderate
ENSP00000505291,"mean: 0.756836, var: 0.010075","mean: 0.508057, var: 0.000503","mean: 0.237769, var: 0.004515","mean: 0.066693, var: 0.001341","mean: 0.407617, var: 0.005583","mean: 0.148108, var: 0.001305","mean: 0.011478, var: 0.000045","mean: 0.415723, var: 0.007645","mean: 0.792969, var: 0.004427","mean: 0.651660, var: 0.001983","mean: 0.038185, var: 0.000963",2.729552456803224,0.201758962234554,2.52779349456867,Moderate
ENSP00000394609,"mean: 0.512158, var: 0.012214","mean: 0.713770, var: 0.004112","mean: 0.296802, var: 0.001531","mean: 0.043564, var: 0.000546","mean: 0.577344, var: 0.016162","mean: 0.213428, var: 0.001638","mean: 0.004082, var: 0.000012","mean: 0.181128, var: 0.000257","mean: 0.197217, var: 0.001703","mean: 0.222827, var: 0.002652","mean: 0.020879, var: 0.000284",2.7945994083837924,0.19876390635675154,2.595835502027041,Moderate
ENSP00000362442,"mean: 0.287183, var: 0.005419","mean: 0.586816, var: 0.007986","mean: 0.296069, var: 0.001717","mean: 0.131131, var: 0.003996","mean: 0.168860, var: 0.003886","mean: 0.121594, var: 0.001894","mean: 0.005064, var: 0.000021","mean: 0.197766, var: 0.004137","mean: 0.243286, var: 0.005165","mean: 0.263794, var: 0.012848","mean: 0.025216, var: 0.000653",2.9899156100550597,0.24415066849681516,2.7457649415582446,Moderate
ENSP00000434245,"mean: 0.720703, var: 0.006177","mean: 0.208887, var: 0.001222","mean: 0.130811, var: 0.000636","mean: 0.238525, var: 0.006054","mean: 0.575049, var: 0.009022","mean: 0.311133, var: 0.003286","mean: 0.016953, var: 0.000302","mean: 0.255811, var: 0.000625","mean: 0.285522, var: 0.006029","mean: 0.262061, var: 0.006274","mean: 0.042499, var: 0.000551",3.1134606464873307,0.21031116834178187,2.903149478145549,Moderate
ENSP00000273963,"mean: 0.162671, var: 0.000121","mean: 0.642383, var: 0.004672","mean: 0.476025, var: 0.002303","mean: 0.086438, var: 0.001432","mean: 0.098267, var: 0.000069","mean: 0.134229, var: 0.003144","mean: 0.033259, var: 0.000671","mean: 0.147693, var: 0.001158","mean: 0.204468, var: 0.005038","mean: 0.274902, var: 0.000768","mean: 0.060378, var: 0.003253",2.886949548133005,0.13183030516264002,2.7551192429703653,Moderate
ENSP00000274457,"mean: 0.158813, var: 0.005114","mean: 0.576270, var: 0.015794","mean: 0.492529, var: 0.005043","mean: 0.052954, var: 0.000377","mean: 0.175208, var: 0.003057","mean: 0.220422, var: 0.004000","mean: 0.019324, var: 0.000225","mean: 0.146643, var: 0.001707","mean: 0.257214, var: 0.014968","mean: 0.183875, var: 0.002950","mean: 0.033798, var: 0.001819",2.8856687370178826,0.26625920029352756,2.619409536724355,Moderate
ENSP00000262056,"mean: 0.196338, var: 0.000348","mean: 0.578906, var: 0.002561","mean: 0.397168, var: 0.001406","mean: 0.036853, var: 0.000745","mean: 0.185669, var: 0.001539","mean: 0.110071, var: 0.002828","mean: 0.009269, var: 0.000044","mean: 0.163794, var: 0.002885","mean: 0.205231, var: 0.008391","mean: 0.246936, var: 0.012266","mean: 0.011976, var: 0.000135",2.7430493490765007,0.17183459837883372,2.571214750697667,Moderate
ENSP00000501797,"mean: 0.283716, var: 0.001765","mean: 0.781543, var: 0.001980","mean: 0.337500, var: 0.009131","mean: 0.214355, var: 0.005335","mean: 0.321167, var: 0.010221","mean: 0.258081, var: 0.008764","mean: 0.064673, var: 0.001418","mean: 0.170459, var: 0.002295","mean: 0.128802, var: 0.002538","mean: 0.540820, var: 0.009603","mean: 0.099634, var: 0.003360",3.265997207271434,0.2848360852661733,2.9811611220052603,Moderate
ENSP00000209884,"mean: 0.239966, var: 0.001141","mean: 0.622461, var: 0.004695","mean: 0.486621, var: 0.001539","mean: 0.136975, var: 0.001605","mean: 0.191113, var: 0.001787","mean: 0.186841, var: 0.002139","mean: 0.025598, var: 0.000330","mean: 0.144739, var: 0.000650","mean: 0.223145, var: 0.002975","mean: 0.250610, var: 0.003230","mean: 0.089548, var: 0.006051",3.1612473649459982,0.15180557640619696,3.0094417885398013,Moderate
ENSP00000497850,"mean: 0.804199, var: 0.006352","mean: 0.288379, var: 0.000766","mean: 0.126428, var: 0.000669","mean: 0.130573, var: 0.005358","mean: 0.607617, var: 0.005078","mean: 0.094830, var: 0.002217","mean: 0.003719, var: 0.000011","mean: 0.511475, var: 0.011692","mean: 0.380518, var: 0.011937","mean: 0.433301, var: 0.000308","mean: 0.043146, var: 0.000468",2.8166187189286602,0.22198506399866533,2.594633654929995,Moderate
ENSP00000422784,"mean: 0.186426, var: 0.000520","mean: 0.203125, var: 0.000587","mean: 0.053107, var: 0.000243","mean: 0.917090, var: 0.000562","mean: 0.143274, var: 0.000924","mean: 0.119202, var: 0.005281","mean: 0.049548, var: 0.001202","mean: 0.233508, var: 0.007530","mean: 0.284790, var: 0.003980","mean: 0.291846, var: 0.003997","mean: 0.008916, var: 0.000067",2.6518201693441275,0.13828347173347533,2.513536697610652,Moderate
