ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000378493,"mean: 0.299097, var: 0.008276","mean: 0.461768, var: 0.001946","mean: 0.498242, var: 0.000481","mean: 0.185486, var: 0.006172","mean: 0.202368, var: 0.002789","mean: 0.522949, var: 0.009924","mean: 0.013601, var: 0.000154","mean: 0.361084, var: 0.008771","mean: 0.327222, var: 0.025154","mean: 0.338281, var: 0.004322","mean: 0.119678, var: 0.004280",3.4522924900450644,0.33148447943364634,3.120808010611418,High
ENSP00000494088,"mean: 0.421826, var: 0.008320","mean: 0.534424, var: 0.010448","mean: 0.295117, var: 0.006976","mean: 0.154700, var: 0.007721","mean: 0.262769, var: 0.005319","mean: 0.376758, var: 0.012424","mean: 0.068173, var: 0.003105","mean: 0.226538, var: 0.001966","mean: 0.331079, var: 0.022371","mean: 0.456152, var: 0.005089","mean: 0.185962, var: 0.006208",3.623096892125939,0.4156717058121654,3.207425186313774,High
ENSP00000413595,"mean: 0.296631, var: 0.005410","mean: 0.454541, var: 0.002052","mean: 0.561523, var: 0.006803","mean: 0.073343, var: 0.002478","mean: 0.171899, var: 0.000631","mean: 0.277905, var: 0.001340","mean: 0.057324, var: 0.000792","mean: 0.172876, var: 0.000907","mean: 0.283252, var: 0.005695","mean: 0.283179, var: 0.001579","mean: 0.099805, var: 0.006987",3.304991441670714,0.18957126534463822,3.115420176326076,High
ENSP00000506466,"mean: 0.299414, var: 0.002537","mean: 0.550195, var: 0.005883","mean: 0.437549, var: 0.004503","mean: 0.114954, var: 0.005782","mean: 0.226367, var: 0.002577","mean: 0.357129, var: 0.010239","mean: 0.028474, var: 0.000459","mean: 0.211377, var: 0.002851","mean: 0.157959, var: 0.000408","mean: 0.241016, var: 0.003443","mean: 0.131595, var: 0.005896",3.33530374884896,0.2349834578904426,3.1003202909585172,High
ENSP00000494393,"mean: 0.292773, var: 0.001036","mean: 0.600000, var: 0.001378","mean: 0.477344, var: 0.004383","mean: 0.337964, var: 0.009352","mean: 0.186646, var: 0.003464","mean: 0.332544, var: 0.014939","mean: 0.071848, var: 0.000644","mean: 0.271167, var: 0.009860","mean: 0.355322, var: 0.002894","mean: 0.660645, var: 0.008370","mean: 0.142044, var: 0.007389",3.5269861679818835,0.30960667989557933,3.217379488086304,High
ENSP00000446613,"mean: 0.193481, var: 0.000153","mean: 0.405762, var: 0.007599","mean: 0.392041, var: 0.004302","mean: 0.456689, var: 0.007374","mean: 0.071466, var: 0.000507","mean: 0.493848, var: 0.004179","mean: 0.283838, var: 0.006629","mean: 0.314136, var: 0.017093","mean: 0.193274, var: 0.013547","mean: 0.218286, var: 0.001613","mean: 0.315088, var: 0.022388",3.680812550211527,0.38130698228294213,3.299505567928585,High
ENSP00000416386,"mean: 0.351025, var: 0.004893","mean: 0.260107, var: 0.000544","mean: 0.191016, var: 0.002072","mean: 0.626563, var: 0.006741","mean: 0.307324, var: 0.003001","mean: 0.332129, var: 0.003148","mean: 0.038031, var: 0.000657","mean: 0.215723, var: 0.004413","mean: 0.217615, var: 0.005714","mean: 0.314209, var: 0.002573","mean: 0.078903, var: 0.002461",3.406782212206053,0.20057499713472535,3.2062072150713274,High
ENSP00000248104,"mean: 0.315894, var: 0.002827","mean: 0.607324, var: 0.003283","mean: 0.322998, var: 0.003317","mean: 0.144385, var: 0.002736","mean: 0.205566, var: 0.001687","mean: 0.246143, var: 0.006445","mean: 0.027640, var: 0.000478","mean: 0.199536, var: 0.001671","mean: 0.547314, var: 0.015562","mean: 0.519580, var: 0.006908","mean: 0.120871, var: 0.008765",3.327856225057724,0.2687481219972323,3.059108103060492,High
ENSP00000467407,"mean: 0.355078, var: 0.004697","mean: 0.433789, var: 0.005071","mean: 0.449365, var: 0.001885","mean: 0.316968, var: 0.005287","mean: 0.171265, var: 0.000647","mean: 0.570508, var: 0.004210","mean: 0.012459, var: 0.000228","mean: 0.365088, var: 0.011573","mean: 0.212927, var: 0.015258","mean: 0.455273, var: 0.006334","mean: 0.089552, var: 0.002388",3.402162698435661,0.2831139127416539,3.119048785694007,High
ENSP00000507941,"mean: 0.451709, var: 0.013505","mean: 0.527002, var: 0.001595","mean: 0.359912, var: 0.006800","mean: 0.079742, var: 0.001381","mean: 0.226221, var: 0.002088","mean: 0.610791, var: 0.009023","mean: 0.102615, var: 0.007627","mean: 0.469629, var: 0.003113","mean: 0.289062, var: 0.002292","mean: 0.432959, var: 0.002958","mean: 0.482959, var: 0.039967",3.5646352126789806,0.3817996782770402,3.1828355344019403,High
ENSP00000463053,"mean: 0.111938, var: 0.000318","mean: 0.381982, var: 0.004907","mean: 0.402295, var: 0.001733","mean: 0.375391, var: 0.007930","mean: 0.085706, var: 0.000332","mean: 0.511182, var: 0.001986","mean: 0.307324, var: 0.007666","mean: 0.105591, var: 0.001080","mean: 0.155042, var: 0.002140","mean: 0.133875, var: 0.000442","mean: 0.199646, var: 0.004329",3.3803049750587673,0.17789125916167542,3.202413715897092,High
ENSP00000339335,"mean: 0.272095, var: 0.001557","mean: 0.596729, var: 0.008048","mean: 0.370020, var: 0.001491","mean: 0.378076, var: 0.004801","mean: 0.171753, var: 0.001081","mean: 0.370215, var: 0.004165","mean: 0.014363, var: 0.000137","mean: 0.125891, var: 0.000431","mean: 0.323291, var: 0.011450","mean: 0.279858, var: 0.002173","mean: 0.072284, var: 0.004333",3.3014952430450366,0.2070636666479794,3.0944315763970573,High
ENSP00000481736,"mean: 0.223706, var: 0.002161","mean: 0.532715, var: 0.003122","mean: 0.545801, var: 0.000410","mean: 0.176416, var: 0.004036","mean: 0.167725, var: 0.002080","mean: 0.479150, var: 0.002854","mean: 0.022950, var: 0.000239","mean: 0.323633, var: 0.011112","mean: 0.314624, var: 0.018400","mean: 0.270532, var: 0.006188","mean: 0.162036, var: 0.004344",3.4231416821326235,0.26688894948458886,3.1562527326480345,High
ENSP00000455709,"mean: 0.232153, var: 0.001098","mean: 0.636426, var: 0.003253","mean: 0.398926, var: 0.002182","mean: 0.207605, var: 0.003848","mean: 0.177100, var: 0.000662","mean: 0.383154, var: 0.002241","mean: 0.013649, var: 0.000175","mean: 0.163550, var: 0.000675","mean: 0.315479, var: 0.007889","mean: 0.347754, var: 0.001878","mean: 0.271106, var: 0.015127",3.43361119415466,0.19922925155452928,3.234381942600131,High
ENSP00000402432,"mean: 0.207385, var: 0.005587","mean: 0.523145, var: 0.005091","mean: 0.413281, var: 0.004337","mean: 0.334033, var: 0.015758","mean: 0.165027, var: 0.001880","mean: 0.504590, var: 0.002069","mean: 0.021325, var: 0.000372","mean: 0.204016, var: 0.002748","mean: 0.268018, var: 0.007884","mean: 0.273877, var: 0.002589","mean: 0.489941, var: 0.042402",3.502620876608843,0.3761992788252084,3.1264215977836347,High
ENSP00000469165,"mean: 0.546387, var: 0.023592","mean: 0.345728, var: 0.007611","mean: 0.369727, var: 0.004681","mean: 0.170862, var: 0.004908","mean: 0.239917, var: 0.005144","mean: 0.366968, var: 0.013058","mean: 0.055789, var: 0.002791","mean: 0.430640, var: 0.026479","mean: 0.554150, var: 0.014681","mean: 0.439893, var: 0.008649","mean: 0.130722, var: 0.011024",3.5557497600292987,0.5258073262597526,3.029942433769546,High
ENSP00000429461,"mean: 0.243921, var: 0.000737","mean: 0.376025, var: 0.005328","mean: 0.262744, var: 0.000767","mean: 0.375732, var: 0.003658","mean: 0.098816, var: 0.001101","mean: 0.694336, var: 0.002407","mean: 0.151703, var: 0.005295","mean: 0.205566, var: 0.002336","mean: 0.174500, var: 0.005203","mean: 0.235913, var: 0.003292","mean: 0.251770, var: 0.012741",3.5168310796345077,0.2249208133925014,3.2919102662420063,High
ENSP00000350101,"mean: 0.206738, var: 0.004382","mean: 0.433691, var: 0.003153","mean: 0.492480, var: 0.003657","mean: 0.481250, var: 0.009513","mean: 0.231567, var: 0.007450","mean: 0.506201, var: 0.005779","mean: 0.017226, var: 0.000369","mean: 0.169849, var: 0.000578","mean: 0.192603, var: 0.004941","mean: 0.364648, var: 0.012907","mean: 0.165735, var: 0.006669",3.4264496606414325,0.2960573125960363,3.130392348045396,High
ENSP00000493494,"mean: 0.431641, var: 0.009256","mean: 0.658203, var: 0.002289","mean: 0.264160, var: 0.002925","mean: 0.131519, var: 0.001518","mean: 0.434082, var: 0.008773","mean: 0.275720, var: 0.007718","mean: 0.061453, var: 0.001482","mean: 0.187915, var: 0.002974","mean: 0.297437, var: 0.006349","mean: 0.317920, var: 0.001293","mean: 0.198218, var: 0.008614",3.505211464606816,0.2718972792611402,3.233314185345676,High
ENSP00000460273,"mean: 0.208447, var: 0.000728","mean: 0.370850, var: 0.002808","mean: 0.304712, var: 0.001775","mean: 0.362012, var: 0.003726","mean: 0.174854, var: 0.000679","mean: 0.381445, var: 0.004699","mean: 0.080774, var: 0.000924","mean: 0.328589, var: 0.004905","mean: 0.284766, var: 0.003978","mean: 0.280249, var: 0.006276","mean: 0.162000, var: 0.003336",3.6752108899902485,0.18934769303878737,3.485863196951461,High
ENSP00000448051,"mean: 0.378467, var: 0.008374","mean: 0.495361, var: 0.004775","mean: 0.579590, var: 0.000365","mean: 0.275244, var: 0.006878","mean: 0.290991, var: 0.002085","mean: 0.471143, var: 0.011507","mean: 0.023703, var: 0.000285","mean: 0.491406, var: 0.009301","mean: 0.311011, var: 0.009544","mean: 0.255566, var: 0.005623","mean: 0.184863, var: 0.009120",3.5625326377534647,0.32915091253915163,3.233381725214313,High
ENSP00000442083,"mean: 0.291479, var: 0.001953","mean: 0.408545, var: 0.001872","mean: 0.295898, var: 0.001201","mean: 0.203748, var: 0.011865","mean: 0.170093, var: 0.002498","mean: 0.778125, var: 0.000938","mean: 0.128345, var: 0.004290","mean: 0.204224, var: 0.001951","mean: 0.164331, var: 0.000403","mean: 0.321851, var: 0.003782","mean: 0.267676, var: 0.007559",3.5083538240260417,0.20286818274186488,3.305485641284177,High
ENSP00000429765,"mean: 0.531641, var: 0.002902","mean: 0.501953, var: 0.003089","mean: 0.283154, var: 0.004412","mean: 0.342700, var: 0.011095","mean: 0.546631, var: 0.011866","mean: 0.547461, var: 0.009848","mean: 0.097708, var: 0.003311","mean: 0.239941, var: 0.004905","mean: 0.361719, var: 0.013653","mean: 0.566846, var: 0.002814","mean: 0.350317, var: 0.008355",3.6928967217962256,0.36691574051833453,3.3259809812778913,High
ENSP00000348050,"mean: 0.617285, var: 0.006408","mean: 0.228638, var: 0.000768","mean: 0.255371, var: 0.000346","mean: 0.264185, var: 0.008733","mean: 0.288013, var: 0.003888","mean: 0.345801, var: 0.003894","mean: 0.008608, var: 0.000055","mean: 0.686963, var: 0.020997","mean: 0.192395, var: 0.003423","mean: 0.446533, var: 0.005305","mean: 0.149072, var: 0.006736",3.3208531198122495,0.287779983559173,3.0330731362530763,High
ENSP00000285333,"mean: 0.376514, var: 0.009095","mean: 0.496191, var: 0.004338","mean: 0.552930, var: 0.002213","mean: 0.293835, var: 0.015456","mean: 0.313477, var: 0.001916","mean: 0.294910, var: 0.012674","mean: 0.011048, var: 0.000317","mean: 0.163562, var: 0.001125","mean: 0.201392, var: 0.001469","mean: 0.242114, var: 0.005089","mean: 0.055770, var: 0.003218",3.299784257406076,0.27678944224816177,3.0229948151579142,High
ENSP00000499371,"mean: 0.230151, var: 0.000193","mean: 0.368311, var: 0.003800","mean: 0.556787, var: 0.004959","mean: 0.180103, var: 0.002127","mean: 0.091138, var: 0.000363","mean: 0.305151, var: 0.011342","mean: 0.071364, var: 0.003758","mean: 0.338892, var: 0.008732","mean: 0.369580, var: 0.020397","mean: 0.294312, var: 0.005764","mean: 0.075241, var: 0.004536",3.398869976846074,0.31187137436053713,3.086998602485537,High
ENSP00000319532,"mean: 0.247217, var: 0.002553","mean: 0.475732, var: 0.003227","mean: 0.555176, var: 0.000491","mean: 0.178137, var: 0.003839","mean: 0.173047, var: 0.001977","mean: 0.368555, var: 0.002468","mean: 0.023447, var: 0.000387","mean: 0.239795, var: 0.002290","mean: 0.185962, var: 0.004063","mean: 0.219897, var: 0.002281","mean: 0.183569, var: 0.004366",3.3918489591364804,0.16290605771008357,3.228942901426397,High
ENSP00000388887,"mean: 0.427441, var: 0.003306","mean: 0.567773, var: 0.004482","mean: 0.310254, var: 0.001071","mean: 0.085547, var: 0.000862","mean: 0.448193, var: 0.003385","mean: 0.230347, var: 0.002324","mean: 0.027083, var: 0.000133","mean: 0.298535, var: 0.008745","mean: 0.248022, var: 0.003908","mean: 0.323633, var: 0.001689","mean: 0.135968, var: 0.005693",3.3968333821640364,0.19438850282562378,3.2024448793384126,High
ENSP00000477624,"mean: 0.706836, var: 0.002272","mean: 0.257520, var: 0.000753","mean: 0.110742, var: 0.000912","mean: 0.147156, var: 0.003027","mean: 0.196387, var: 0.001569","mean: 0.795312, var: 0.000396","mean: 0.185400, var: 0.007698","mean: 0.339990, var: 0.002605","mean: 0.200684, var: 0.001476","mean: 0.201294, var: 0.001274","mean: 0.493408, var: 0.010785",3.294851874409202,0.17634135841580997,3.118510515993392,High
ENSP00000385962,"mean: 0.677051, var: 0.009143","mean: 0.138733, var: 0.000552","mean: 0.256787, var: 0.002435","mean: 0.306714, var: 0.007228","mean: 0.202100, var: 0.003041","mean: 0.332495, var: 0.004803","mean: 0.151086, var: 0.007810","mean: 0.588379, var: 0.016927","mean: 0.319604, var: 0.025905","mean: 0.309497, var: 0.009561","mean: 0.041555, var: 0.001309",3.3962740298870675,0.3953439007134216,3.000930129173646,High
ENSP00000340294,"mean: 0.559961, var: 0.002440","mean: 0.500830, var: 0.000792","mean: 0.306152, var: 0.001684","mean: 0.109906, var: 0.004756","mean: 0.369043, var: 0.001596","mean: 0.163049, var: 0.002810","mean: 0.034491, var: 0.001211","mean: 0.494043, var: 0.007102","mean: 0.371680, var: 0.024673","mean: 0.445605, var: 0.004993","mean: 0.182439, var: 0.029351",3.442645920871275,0.3479480672601252,3.09469785361115,High
ENSP00000508017,"mean: 0.203101, var: 0.000451","mean: 0.465723, var: 0.008269","mean: 0.540869, var: 0.007274","mean: 0.142285, var: 0.006510","mean: 0.107904, var: 0.001219","mean: 0.358228, var: 0.018003","mean: 0.038514, var: 0.001528","mean: 0.315405, var: 0.004395","mean: 0.204858, var: 0.002633","mean: 0.222546, var: 0.006469","mean: 0.160849, var: 0.008455",3.3399798402080796,0.3145830042861603,3.0253968359219194,High
ENSP00000481099,"mean: 0.252856, var: 0.006792","mean: 0.441602, var: 0.004789","mean: 0.479883, var: 0.001194","mean: 0.384814, var: 0.017012","mean: 0.168262, var: 0.001974","mean: 0.547510, var: 0.013444","mean: 0.064145, var: 0.004072","mean: 0.334473, var: 0.029401","mean: 0.148010, var: 0.002557","mean: 0.222131, var: 0.011673","mean: 0.152917, var: 0.004277",3.5047383887925214,0.42369361163799346,3.0810447771545277,High
ENSP00000386688,"mean: 0.125146, var: 0.000388","mean: 0.425244, var: 0.002729","mean: 0.323437, var: 0.007995","mean: 0.532861, var: 0.007214","mean: 0.085547, var: 0.000947","mean: 0.281055, var: 0.002523","mean: 0.323938, var: 0.027387","mean: 0.245190, var: 0.008478","mean: 0.144946, var: 0.003705","mean: 0.117993, var: 0.001012","mean: 0.365918, var: 0.031358",3.5010753600525577,0.390288188325733,3.110787171726825,High
ENSP00000383710,"mean: 0.185913, var: 0.002111","mean: 0.442139, var: 0.004322","mean: 0.446631, var: 0.003540","mean: 0.550195, var: 0.003594","mean: 0.183252, var: 0.002909","mean: 0.536523, var: 0.001160","mean: 0.052586, var: 0.002545","mean: 0.208740, var: 0.000938","mean: 0.134216, var: 0.002031","mean: 0.305444, var: 0.006545","mean: 0.172314, var: 0.007884",3.4240989918923237,0.2070021875642418,3.217096804328082,High
ENSP00000505459,"mean: 0.226099, var: 0.000100","mean: 0.405908, var: 0.008765","mean: 0.343555, var: 0.004216","mean: 0.444678, var: 0.011837","mean: 0.057968, var: 0.000588","mean: 0.469434, var: 0.005045","mean: 0.175269, var: 0.009368","mean: 0.289038, var: 0.015614","mean: 0.179590, var: 0.015744","mean: 0.242822, var: 0.003674","mean: 0.291187, var: 0.022059",3.624950837971371,0.42785628687565413,3.197094551095717,High
ENSP00000458425,"mean: 0.172778, var: 0.001297","mean: 0.443848, var: 0.009579","mean: 0.354687, var: 0.002719","mean: 0.479395, var: 0.026135","mean: 0.083496, var: 0.000228","mean: 0.368982, var: 0.031863","mean: 0.089377, var: 0.005955","mean: 0.081042, var: 0.000803","mean: 0.187463, var: 0.002079","mean: 0.140454, var: 0.005484","mean: 0.180817, var: 0.018051",3.277444276316459,0.42627639989428173,2.8511678764221773,High
ENSP00000433322,"mean: 0.315479, var: 0.004083","mean: 0.530713, var: 0.018208","mean: 0.439600, var: 0.006914","mean: 0.266943, var: 0.014994","mean: 0.169360, var: 0.002760","mean: 0.658105, var: 0.010543","mean: 0.058470, var: 0.001309","mean: 0.277539, var: 0.019392","mean: 0.113120, var: 0.004060","mean: 0.359277, var: 0.006949","mean: 0.168390, var: 0.014461",3.426164743816342,0.46032147484285785,2.965843268973484,High
ENSP00000500602,"mean: 0.141406, var: 0.000837","mean: 0.474609, var: 0.005198","mean: 0.402783, var: 0.004875","mean: 0.345264, var: 0.008311","mean: 0.054855, var: 0.000328","mean: 0.444727, var: 0.004089","mean: 0.157294, var: 0.005056","mean: 0.211829, var: 0.010516","mean: 0.228491, var: 0.003804","mean: 0.269800, var: 0.005682","mean: 0.290625, var: 0.024416",3.552959022945955,0.34000316465669833,3.2129558582892566,High
ENSP00000501444,"mean: 0.282275, var: 0.003544","mean: 0.514600, var: 0.001509","mean: 0.425049, var: 0.003645","mean: 0.133215, var: 0.002551","mean: 0.098608, var: 0.000305","mean: 0.196143, var: 0.005572","mean: 0.051048, var: 0.001595","mean: 0.218103, var: 0.026291","mean: 0.518945, var: 0.021930","mean: 0.455859, var: 0.002648","mean: 0.133796, var: 0.013378",3.3306754532848952,0.36000998619452385,2.970665467090371,High
ENSP00000497622,"mean: 0.332129, var: 0.002120","mean: 0.477441, var: 0.001570","mean: 0.380322, var: 0.001423","mean: 0.130463, var: 0.002100","mean: 0.185669, var: 0.002345","mean: 0.186963, var: 0.001074","mean: 0.026428, var: 0.000494","mean: 0.461133, var: 0.003632","mean: 0.549170, var: 0.009962","mean: 0.459668, var: 0.001354","mean: 0.072413, var: 0.005957",3.3080804001572934,0.17655095957821326,3.1315294405790803,High
ENSP00000435798,"mean: 0.335303, var: 0.002394","mean: 0.553564, var: 0.008464","mean: 0.479639, var: 0.000164","mean: 0.216785, var: 0.007440","mean: 0.348730, var: 0.005490","mean: 0.459814, var: 0.006030","mean: 0.010610, var: 0.000119","mean: 0.221582, var: 0.004557","mean: 0.151965, var: 0.001998","mean: 0.237402, var: 0.003039","mean: 0.077592, var: 0.005354",3.3104053564377462,0.23580530828546237,3.0746000481522837,High
ENSP00000386623,"mean: 0.141711, var: 0.000361","mean: 0.333350, var: 0.003501","mean: 0.548047, var: 0.004623","mean: 0.362012, var: 0.022301","mean: 0.042731, var: 0.000729","mean: 0.322900, var: 0.007371","mean: 0.028845, var: 0.000943","mean: 0.515771, var: 0.020574","mean: 0.225220, var: 0.008246","mean: 0.230408, var: 0.012448","mean: 0.199710, var: 0.028927",3.279687552432481,0.4569126047750963,2.822774947657385,High
ENSP00000392425,"mean: 0.583203, var: 0.003716","mean: 0.466748, var: 0.002341","mean: 0.281323, var: 0.004077","mean: 0.294116, var: 0.012724","mean: 0.579785, var: 0.013049","mean: 0.548242, var: 0.010693","mean: 0.107544, var: 0.004508","mean: 0.248853, var: 0.005739","mean: 0.356592, var: 0.012231","mean: 0.603125, var: 0.003462","mean: 0.366846, var: 0.005795",3.658872834523504,0.37537195626345715,3.283500878260047,High
